episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,33,15,13,5,29.933333333333334
1,200.0,75,21,51,3,30.666666666666668
1,300.0,101,23,71,7,30.91304347826087
1,400.0,136,32,98,6,32.9375
1,500.0,161,37,119,5,32.2972972972973
1,600.0,196,43,144,9,31.511627906976745
1,700.0,224,51,169,4,31.607843137254903
1,800.0,246,58,188,0,31.379310344827587
1,900.0,274,61,205,8,31.131147540983605
1,1000.0,309,69,232,8,30.63768115942029
1,1100.0,339,75,260,4,30.56
1,1200.0,380,81,293,6,30.555555555555557
1,1300.0,417,89,323,5,30.775280898876403
1,1400.0,450,96,351,3,31.104166666666668
1,1500.0,510,105,391,14,31.047619047619047
1,1600.0,555,112,438,5,31.267857142857142
1,1700.0,597,117,472,8,31.4017094017094
1,1800.0,636,123,508,5,31.471544715447155
1,1900.0,679,130,543,6,31.353846153846153
1,2000.0,721,133,579,9,31.36842105263158
1,2100.0,756,140,613,3,31.335714285714285
1,2200.0,800,145,647,8,31.427586206896553
1,2300.0,824,155,666,3,31.29032258064516
1,2400.0,861,158,694,9,31.253164556962027
1,2500.0,898,165,729,4,31.32121212121212
1,2600.0,925,171,749,5,31.374269005847953
1,2700.0,953,179,769,5,31.335195530726256
1,2800.0,987,187,796,4,31.385026737967916
1,2900.0,1023,191,825,7,31.397905759162303
1,3000.0,1068,197,862,9,31.421319796954315
1,3100.0,1096,206,884,6,31.45145631067961
1,3200.0,1129,209,916,4,31.37799043062201
1,3300.0,1165,216,942,7,31.38888888888889
1,3400.0,1199,223,970,6,31.542600896860986
1,3500.0,1228,229,997,2,31.51528384279476
1,3600.0,1271,235,1028,8,31.425531914893618
1,3700.0,1313,241,1066,6,31.30290456431535
1,3800.0,1355,246,1104,5,31.308943089430894
1,3900.0,1402,252,1145,5,31.297619047619047
1,4000.0,1444,258,1179,7,31.282945736434108
1,4100.0,1489,266,1218,5,31.278195488721803
1,4200.0,1546,272,1267,7,31.33823529411765
1,4300.0,1602,277,1319,6,31.310469314079423
1,4400.0,1657,281,1370,6,31.341637010676155
1,4500.0,1699,285,1407,7,31.312280701754386
1,4600.0,1736,292,1438,6,31.195205479452056
1,4700.0,1783,297,1479,7,31.12121212121212
1,4800.0,1832,303,1523,6,31.135313531353134
1,4900.0,1876,306,1560,10,31.19607843137255
1,5000.0,1939,314,1617,8,31.194267515923567
1,5100.0,1987,322,1660,5,31.301242236024844
1,5200.0,2033,325,1703,5,31.31692307692308
1,5300.0,2076,331,1739,6,31.34441087613293
1,5400.0,2125,334,1781,10,31.317365269461078
1,5500.0,2170,342,1823,5,31.432748538011698
1,5600.0,2216,347,1863,6,31.417867435158502
1,5700.0,2255,353,1895,7,31.444759206798867
1,5800.0,2325,359,1959,7,31.28690807799443
1,5900.0,2391,364,2018,9,31.26923076923077
1,6000.0,2437,372,2058,7,31.368279569892472
