episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,15,5,5,5,28.8
1,200.0,38,12,17,9,28.583333333333332
1,300.0,59,15,40,4,28.266666666666666
1,400.0,80,22,55,3,28.272727272727273
1,500.0,105,26,74,5,29.5
1,600.0,121,29,88,4,30.0
1,700.0,146,36,107,3,29.63888888888889
1,800.0,162,38,121,3,29.763157894736842
1,900.0,179,41,136,2,29.4390243902439
1,1000.0,190,43,146,1,29.558139534883722
1,1100.0,213,47,157,9,29.46808510638298
1,1200.0,236,55,177,4,29.4
1,1300.0,251,57,188,6,29.385964912280702
1,1400.0,276,61,211,4,28.770491803278688
1,1500.0,290,63,224,3,28.936507936507937
1,1600.0,314,72,238,4,28.930555555555557
1,1700.0,328,76,251,1,28.986842105263158
1,1800.0,341,78,260,3,29.115384615384617
1,1900.0,361,84,273,4,28.988095238095237
1,2000.0,373,88,282,3,28.863636363636363
1,2100.0,389,93,292,4,28.56989247311828
1,2200.0,412,97,312,3,28.5979381443299
1,2300.0,422,98,320,4,28.653061224489797
1,2400.0,442,102,337,3,28.65686274509804
1,2500.0,464,108,351,5,28.435185185185187
1,2600.0,484,116,366,2,28.620689655172413
1,2700.0,507,119,383,5,28.537815126050422
1,2800.0,517,125,391,1,28.816
1,2900.0,535,129,402,4,28.7984496124031
1,3000.0,550,131,414,5,28.793893129770993
1,3100.0,568,133,430,5,28.894736842105264
1,3200.0,588,135,447,6,28.97037037037037
1,3300.0,601,142,455,4,28.985915492957748
1,3400.0,618,146,465,7,29.041095890410958
1,3500.0,637,154,482,1,29.071428571428573
1,3600.0,649,158,489,2,29.082278481012658
1,3700.0,662,162,498,2,29.209876543209877
1,3800.0,676,164,509,3,29.1890243902439
1,3900.0,707,168,535,4,29.279761904761905
1,4000.0,738,176,560,2,29.227272727272727
1,4100.0,759,180,575,4,29.2
1,4200.0,790,186,598,6,29.204301075268816
1,4300.0,817,193,620,4,29.150259067357513
1,4400.0,840,197,640,3,29.116751269035532
1,4500.0,861,202,655,4,29.08910891089109
1,4600.0,883,209,671,3,29.15311004784689
1,4700.0,906,213,686,7,29.230046948356808
1,4800.0,930,219,705,6,29.292237442922374
1,4900.0,954,227,720,7,29.34361233480176
1,5000.0,980,233,742,5,29.369098712446352
1,5100.0,1005,237,762,6,29.379746835443036
1,5200.0,1027,247,775,5,29.44939271255061
1,5300.0,1050,253,795,2,29.466403162055336
1,5400.0,1063,256,804,3,29.48828125
1,5500.0,1094,262,826,6,29.519083969465647
1,5600.0,1119,265,852,2,29.581132075471697
1,5700.0,1142,268,870,4,29.559701492537314
1,5800.0,1169,278,887,4,29.58992805755396
1,5900.0,1196,284,908,4,29.714788732394368
1,6000.0,1210,288,921,1,29.86111111111111
1,6100.0,1237,294,938,5,29.921768707482993
1,6200.0,1265,299,961,5,29.956521739130434
1,6300.0,1292,302,984,6,29.950331125827816
1,6400.0,1311,306,1004,1,29.964052287581698
1,6500.0,1327,308,1013,6,29.996753246753247
1,6600.0,1348,313,1029,6,30.003194888178914
1,6700.0,1362,315,1042,5,30.047619047619047
1,6800.0,1379,320,1057,2,30.03125
1,6900.0,1398,325,1068,5,30.015384615384615
1,7000.0,1430,330,1095,5,30.033333333333335
1,7100.0,1445,336,1105,4,30.029761904761905
1,7200.0,1463,343,1114,6,30.017492711370263
1,7300.0,1484,350,1131,3,29.925714285714285
1,7400.0,1497,353,1144,0,29.900849858356942
1,7500.0,1511,357,1151,3,29.840336134453782
1,7600.0,1524,362,1158,4,29.8121546961326
1,7700.0,1540,371,1165,4,29.76010781671159
