episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,36,16,14,6,29.25
1,200.0,67,22,37,8,30.136363636363637
1,300.0,83,27,51,5,30.51851851851852
1,400.0,106,35,68,3,30.257142857142856
1,500.0,134,40,91,3,29.6
1,600.0,155,46,108,1,29.891304347826086
1,700.0,186,51,130,5,29.725490196078432
1,800.0,212,56,152,4,29.910714285714285
1,900.0,231,59,169,3,29.847457627118644
1,1000.0,260,67,189,4,30.029850746268657
1,1100.0,289,74,208,7,30.2972972972973
1,1200.0,308,78,223,7,30.025641025641026
1,1300.0,332,87,240,5,30.39080459770115
1,1400.0,358,91,264,3,30.428571428571427
1,1500.0,380,97,280,3,30.36082474226804
1,1600.0,408,102,298,8,30.372549019607842
1,1700.0,436,104,328,4,30.41346153846154
1,1800.0,462,111,345,6,30.53153153153153
1,1900.0,484,116,363,5,30.551724137931036
1,2000.0,501,121,377,3,30.41322314049587
1,2100.0,531,125,399,7,30.328
1,2200.0,564,130,428,6,30.315384615384616
1,2300.0,601,138,456,7,30.181159420289855
1,2400.0,633,144,483,6,30.11111111111111
1,2500.0,666,150,509,7,30.073333333333334
1,2600.0,695,157,534,4,30.178343949044585
1,2700.0,734,165,566,3,30.375757575757575
1,2800.0,779,173,599,7,30.265895953757227
1,2900.0,822,179,634,9,30.324022346368714
1,3000.0,854,185,663,6,30.37837837837838
1,3100.0,877,189,682,6,30.40740740740741
1,3200.0,910,194,707,9,30.396907216494846
1,3300.0,951,202,744,5,30.47029702970297
1,3400.0,1003,207,789,7,30.42512077294686
1,3500.0,1036,217,814,5,30.649769585253456
1,3600.0,1074,223,842,9,30.58744394618834
1,3700.0,1113,229,880,4,30.716157205240176
1,3800.0,1137,237,897,3,30.79746835443038
1,3900.0,1156,240,913,3,30.866666666666667
1,4000.0,1181,248,925,8,30.947580645161292
1,4100.0,1206,256,948,2,30.9140625
1,4200.0,1237,264,967,6,30.897727272727273
1,4300.0,1268,268,992,8,30.84328358208955
1,4400.0,1311,271,1034,6,30.822878228782287
1,4500.0,1343,275,1063,5,30.89818181818182
1,4600.0,1371,280,1085,6,30.92142857142857
1,4700.0,1394,286,1101,7,30.96853146853147
1,4800.0,1425,294,1119,12,30.91156462585034
1,4900.0,1465,302,1153,10,30.91390728476821
1,5000.0,1499,305,1188,6,30.944262295081966
1,5100.0,1544,312,1224,8,30.91346153846154
1,5200.0,1597,321,1267,9,30.98753894080997
1,5300.0,1636,325,1308,3,31.0
1,5400.0,1657,329,1324,4,31.012158054711247
1,5500.0,1687,338,1345,4,31.01775147928994
1,5600.0,1720,342,1373,5,31.049707602339183
1,5700.0,1763,346,1410,7,31.069364161849713
1,5800.0,1794,351,1439,4,31.105413105413106
1,5900.0,1838,356,1478,4,31.053370786516854
1,6000.0,1881,361,1513,7,31.047091412742382
1,6100.0,1921,370,1548,3,31.11891891891892
1,6200.0,1949,372,1572,5,31.163978494623656
1,6300.0,1990,381,1604,5,31.16010498687664
1,6400.0,2029,388,1636,5,31.18041237113402
1,6500.0,2074,392,1676,6,31.237244897959183
1,6600.0,2105,400,1699,6,31.2225
1,6700.0,2145,409,1731,5,31.244498777506113
1,6800.0,2187,414,1762,11,31.243961352657006
1,6900.0,2219,421,1795,3,31.26603325415677
1,7000.0,2254,426,1823,5,31.187793427230048
1,7100.0,2293,432,1851,10,31.17824074074074
1,7200.0,2338,440,1892,6,31.179545454545455
1,7300.0,2380,447,1928,5,31.21923937360179
1,7400.0,2405,451,1951,3,31.2039911308204
1,7500.0,2441,457,1979,5,31.216630196936542
1,7600.0,2478,466,2004,8,31.21459227467811
1,7700.0,2518,478,2033,7,31.198744769874477
1,7800.0,2555,486,2060,9,31.13991769547325
1,7900.0,2591,491,2095,5,31.09979633401222
1,8000.0,2615,496,2118,1,31.080645161290324
1,8100.0,2641,501,2138,2,31.07185628742515
1,8200.0,2660,505,2148,7,31.085148514851486
1,8300.0,2687,511,2168,8,31.125244618395303
1,8400.0,2711,516,2190,5,31.127906976744185
1,8500.0,2734,519,2212,3,31.104046242774565
