episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,28,14,8,6,25.142857142857142
1,200.0,70,22,38,10,25.09090909090909
1,300.0,119,30,82,7,26.566666666666666
1,400.0,176,37,127,12,27.756756756756758
1,500.0,222,45,171,6,29.044444444444444
1,600.0,277,49,221,7,29.142857142857142
1,700.0,330,58,261,11,29.689655172413794
1,800.0,395,70,317,8,30.37142857142857
1,900.0,445,76,366,3,30.75
1,1000.0,498,79,411,8,31.151898734177216
1,1100.0,545,85,453,7,31.03529411764706
1,1200.0,593,88,495,10,31.40909090909091
1,1300.0,643,98,539,6,31.367346938775512
1,1400.0,683,103,574,6,31.174757281553397
1,1500.0,741,111,622,8,30.74774774774775
1,1600.0,802,115,676,11,30.582608695652173
1,1700.0,850,123,716,11,30.73170731707317
1,1800.0,889,133,751,5,30.601503759398497
1,1900.0,942,139,795,8,30.769784172661872
1,2000.0,997,145,842,10,30.593103448275862
1,2100.0,1062,150,897,15,30.48
1,2200.0,1116,157,950,9,30.49044585987261
1,2300.0,1152,164,981,7,30.71951219512195
1,2400.0,1207,170,1030,7,30.623529411764707
1,2500.0,1253,171,1076,6,30.660818713450293
1,2600.0,1275,176,1096,3,30.693181818181817
1,2700.0,1310,182,1124,4,30.692307692307693
1,2800.0,1341,185,1151,5,30.64864864864865
1,2900.0,1363,190,1172,1,30.6
1,3000.0,1406,195,1209,2,30.4
1,3100.0,1435,199,1231,5,30.35175879396985
1,3200.0,1459,206,1246,7,30.25242718446602
1,3300.0,1491,212,1275,4,30.183962264150942
1,3400.0,1535,221,1309,5,30.11764705882353
1,3500.0,1582,226,1350,6,30.07079646017699
1,3600.0,1641,229,1403,9,30.065502183406114
1,3700.0,1684,232,1446,6,30.163793103448278
1,3800.0,1737,237,1492,8,30.17721518987342
1,3900.0,1772,243,1522,7,30.160493827160494
1,4000.0,1795,251,1540,4,30.191235059760956
1,4100.0,1824,256,1563,5,30.25
1,4200.0,1857,260,1593,4,30.296153846153846
1,4300.0,1883,266,1611,6,30.31578947368421
1,4400.0,1921,271,1646,4,30.309963099630995
1,4500.0,1945,275,1664,6,30.29090909090909
1,4600.0,1981,281,1696,4,30.395017793594306
1,4700.0,2015,288,1719,8,30.354166666666668
1,4800.0,2082,299,1773,10,30.39799331103679
1,4900.0,2134,307,1815,12,30.433224755700326
1,5000.0,2179,313,1857,9,30.3258785942492
1,5100.0,2234,324,1899,11,30.373456790123456
1,5200.0,2284,328,1948,8,30.34451219512195
1,5300.0,2325,332,1988,5,30.35542168674699
1,5400.0,2366,333,2026,7,30.375375375375377
1,5500.0,2413,337,2069,7,30.344213649851632
1,5600.0,2456,343,2105,8,30.370262390670554
1,5700.0,2513,351,2152,10,30.373219373219374
1,5800.0,2559,359,2193,7,30.317548746518106
1,5900.0,2611,363,2240,8,30.333333333333332
1,6000.0,2668,370,2286,12,30.318918918918918
1,6100.0,2712,376,2332,4,30.324468085106382
1,6200.0,2769,382,2379,8,30.329842931937172
1,6300.0,2807,386,2417,4,30.321243523316063
1,6400.0,2858,386,2465,7,30.321243523316063
1,6500.0,2897,392,2496,9,30.20408163265306
1,6600.0,2942,397,2539,6,30.12846347607053
1,6700.0,2983,405,2571,7,30.128395061728394
1,6800.0,3035,415,2611,9,30.057831325301205
1,6900.0,3077,419,2650,8,30.066825775656323
1,7000.0,3127,426,2698,3,29.971830985915492
1,7100.0,3167,427,2737,3,29.971896955503514
1,7200.0,3214,432,2775,7,29.988425925925927
1,7300.0,3239,437,2800,2,29.926773455377575
1,7400.0,3266,444,2818,4,29.89189189189189
1,7500.0,3304,453,2842,9,29.87637969094923
1,7600.0,3349,458,2889,2,29.87991266375546
1,7700.0,3375,462,2909,4,29.915584415584416
1,7800.0,3412,467,2939,6,29.937901498929335
1,7900.0,3449,470,2975,4,29.95744680851064
1,8000.0,3487,475,3008,4,29.970526315789474
1,8100.0,3520,478,3036,6,29.976987447698743
1,8200.0,3551,486,3059,6,30.049382716049383
1,8300.0,3584,492,3090,2,30.00609756097561
1,8400.0,3620,497,3117,6,30.016096579476862
1,8500.0,3678,503,3164,11,29.980119284294236
1,8600.0,3733,510,3210,13,30.007843137254902
1,8700.0,3802,516,3278,8,30.087209302325583
1,8800.0,3856,522,3327,7,30.120689655172413
1,8900.0,3903,527,3369,7,30.161290322580644
1,9000.0,3952,534,3411,7,30.172284644194757
1,9100.0,4005,539,3458,8,30.139146567717997
1,9200.0,4052,545,3500,7,30.1302752293578
1,9300.0,4098,551,3541,6,30.12885662431942
1,9400.0,4144,555,3584,5,30.17117117117117
1,9500.0,4208,562,3639,7,30.185053380782918
1,9600.0,4247,568,3673,6,30.18838028169014
1,9700.0,4296,575,3711,10,30.191304347826087
1,9800.0,4344,583,3753,8,30.236706689536877
1,9900.0,4391,590,3792,9,30.230508474576272
1,10000.0,4427,596,3820,11,30.266778523489933
1,10100.0,4469,604,3860,5,30.301324503311257
1,10200.0,4517,610,3898,9,30.288524590163934
1,10300.0,4569,613,3952,4,30.27243066884176
1,10400.0,4613,617,3990,6,30.32739059967585
1,10500.0,4664,624,4033,7,30.35096153846154
1,10600.0,4724,629,4088,7,30.356120826709063
1,10700.0,4767,635,4128,4,30.384251968503936
1,10800.0,4816,642,4166,8,30.41588785046729
1,10900.0,4869,650,4213,6,30.40923076923077
1,11000.0,4912,656,4251,5,30.41768292682927
1,11100.0,4961,660,4293,8,30.43030303030303
1,11200.0,5013,666,4344,3,30.45795795795796
1,11300.0,5067,669,4394,4,30.457399103139014
1,11400.0,5106,673,4428,5,30.487369985141157
1,11500.0,5157,679,4469,9,30.443298969072163
1,11600.0,5215,687,4521,7,30.4235807860262
1,11700.0,5254,697,4551,6,30.428981348637016
1,11800.0,5304,702,4597,5,30.4017094017094
1,11900.0,5342,710,4627,5,30.369014084507043
1,12000.0,5380,714,4656,10,30.37535014005602
1,12100.0,5415,722,4691,2,30.373961218836566
1,12200.0,5452,726,4723,3,30.393939393939394
1,12300.0,5488,733,4752,3,30.379263301500682
1,12400.0,5523,739,4776,8,30.354533152909337
1,12500.0,5563,742,4815,6,30.359838274932613
1,12600.0,5597,749,4846,2,30.380507343124165
1,12700.0,5623,756,4864,3,30.408730158730158
1,12800.0,5665,761,4896,8,30.42969776609724
1,12900.0,5705,767,4935,3,30.44980443285528
1,13000.0,5744,773,4966,5,30.446313065976714
1,13100.0,5776,778,4992,6,30.44087403598972
1,13200.0,5798,781,5014,3,30.41357234314981
1,13300.0,5827,787,5035,5,30.398983481575602
1,13400.0,5858,791,5062,5,30.385587863463968
1,13500.0,5894,794,5096,4,30.37153652392947
1,13600.0,5931,801,5125,5,30.359550561797754
1,13700.0,5969,806,5159,4,30.363523573200993
1,13800.0,5995,809,5184,2,30.35475896168109
1,13900.0,6019,812,5202,5,30.360837438423644
1,14000.0,6063,823,5231,9,30.25637910085055
1,14100.0,6099,830,5263,6,30.296385542168675
1,14200.0,6158,838,5313,7,30.305489260143197
1,14300.0,6200,846,5349,5,30.326241134751772
1,14400.0,6254,851,5394,9,30.35370152761457
1,14500.0,6320,857,5453,10,30.36872812135356
1,14600.0,6377,864,5510,3,30.412037037037038
1,14700.0,6428,869,5552,7,30.402761795166857
1,14800.0,6486,878,5597,11,30.420273348519363
1,14900.0,6531,886,5638,7,30.443566591422123
1,15000.0,6580,894,5677,9,30.459731543624162
1,15100.0,6621,902,5713,6,30.514412416851442
1,15200.0,6672,907,5757,8,30.531422271223814
1,15300.0,6736,912,5812,12,30.50877192982456
1,15400.0,6789,919,5863,7,30.54842219804135
1,15500.0,6830,930,5895,5,30.572043010752687
1,15600.0,6876,934,5932,10,30.565310492505354
1,15700.0,6933,941,5985,7,30.577045696068012
1,15800.0,6977,947,6022,8,30.591341077085534
1,15900.0,7031,953,6069,9,30.598111227701995
1,16000.0,7081,956,6116,9,30.602510460251047
1,16100.0,7132,962,6164,6,30.65072765072765
1,16200.0,7177,965,6205,7,30.646632124352333
1,16300.0,7234,974,6251,9,30.64681724845996
1,16400.0,7282,984,6294,4,30.66768292682927
1,16500.0,7324,989,6325,10,30.684529828109202
1,16600.0,7360,999,6357,4,30.67167167167167
1,16700.0,7382,1003,6376,3,30.655034895314056
1,16800.0,7412,1010,6396,6,30.643564356435643
1,16900.0,7440,1017,6421,2,30.625368731563423
1,17000.0,7476,1020,6448,8,30.613725490196078
1,17100.0,7509,1027,6478,4,30.60759493670886
1,17200.0,7547,1035,6509,3,30.607729468599032
1,17300.0,7593,1038,6549,6,30.612716763005782
1,17400.0,7643,1044,6595,4,30.61111111111111
1,17500.0,7683,1048,6632,3,30.604007633587788
1,17600.0,7719,1055,6661,3,30.61042654028436
1,17700.0,7753,1062,6686,5,30.638418079096045
1,17800.0,7775,1068,6701,6,30.631086142322097
1,17900.0,7806,1077,6727,2,30.561745589600744
1,18000.0,7841,1083,6750,8,30.530932594644504
1,18100.0,7868,1085,6777,6,30.51889400921659
1,18200.0,7900,1091,6804,5,30.502291475710358
1,18300.0,7940,1095,6839,6,30.518721461187216
1,18400.0,7970,1103,6864,3,30.513145965548503
1,18500.0,8019,1112,6899,8,30.4955035971223
1,18600.0,8063,1116,6941,6,30.516129032258064
1,18700.0,8110,1126,6976,8,30.487566607460035
1,18800.0,8149,1133,7010,6,30.498676081200355
1,18900.0,8174,1140,7031,3,30.486842105263158
1,19000.0,8208,1143,7060,5,30.47594050743657
1,19100.0,8234,1148,7081,5,30.473867595818817
1,19200.0,8271,1154,7111,6,30.45320623916811
1,19300.0,8308,1163,7141,4,30.462596732588135
1,19400.0,8352,1169,7177,6,30.433704020530367
1,19500.0,8388,1175,7209,4,30.426382978723403
1,19600.0,8429,1183,7242,4,30.41251056635672
1,19700.0,8466,1188,7274,4,30.416666666666668
