episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,16,9,6,1,27.666666666666668
1,200.0,32,13,16,3,28.307692307692307
1,300.0,49,17,27,5,30.41176470588235
1,400.0,67,23,41,3,30.17391304347826
1,500.0,87,27,56,4,29.88888888888889
1,600.0,106,33,68,5,29.484848484848484
1,700.0,121,37,80,4,30.35135135135135
1,800.0,135,40,91,4,30.275
1,900.0,149,43,102,4,29.976744186046513
1,1000.0,160,50,106,4,30.14
1,1100.0,174,55,117,2,30.10909090909091
1,1200.0,189,59,127,3,30.16949152542373
1,1300.0,221,64,153,4,30.4375
1,1400.0,247,68,174,5,30.66176470588235
1,1500.0,258,71,186,1,30.422535211267604
1,1600.0,280,77,201,2,30.467532467532468
1,1700.0,302,81,218,3,30.469135802469136
1,1800.0,316,85,228,3,30.647058823529413
1,1900.0,333,90,242,1,30.42222222222222
1,2000.0,353,96,251,6,30.625
1,2100.0,372,100,265,7,30.63
1,2200.0,394,107,283,4,30.8411214953271
1,2300.0,412,112,297,3,30.9375
1,2400.0,441,119,318,4,30.823529411764707
1,2500.0,462,122,338,2,30.918032786885245
1,2600.0,497,130,366,1,30.93846153846154
1,2700.0,515,134,379,2,30.78358208955224
1,2800.0,529,137,391,1,30.759124087591243
1,2900.0,541,141,398,2,30.645390070921987
1,3000.0,559,147,409,3,30.54421768707483
1,3100.0,573,152,420,1,30.539473684210527
1,3200.0,595,154,439,2,30.545454545454547
1,3300.0,603,156,445,2,30.58974358974359
1,3400.0,616,162,450,4,30.506172839506174
1,3500.0,632,165,463,4,30.503030303030304
1,3600.0,650,169,478,3,30.349112426035504
1,3700.0,672,176,493,3,30.255681818181817
1,3800.0,690,182,505,3,30.203296703296704
1,3900.0,706,185,519,2,30.167567567567566
1,4000.0,719,189,527,3,30.058201058201057
1,4100.0,735,193,540,2,30.072538860103627
1,4200.0,753,195,553,5,30.07179487179487
1,4300.0,771,199,567,5,30.025125628140703
1,4400.0,793,203,587,3,29.995073891625616
1,4500.0,820,206,607,7,30.111650485436893
1,4600.0,838,213,620,5,30.164319248826292
1,4700.0,855,220,633,2,30.318181818181817
1,4800.0,865,224,637,4,30.254464285714285
1,4900.0,880,227,650,3,30.237885462555067
1,5000.0,904,234,666,4,30.23931623931624
1,5100.0,924,235,686,3,30.238297872340425
1,5200.0,940,238,696,6,30.23949579831933
1,5300.0,958,242,709,7,30.165289256198346
1,5400.0,971,246,723,2,30.17479674796748
1,5500.0,991,251,738,2,30.10358565737052
1,5600.0,1005,254,749,2,30.118110236220474
1,5700.0,1021,258,761,2,30.189922480620154
1,5800.0,1040,262,776,2,30.16412213740458
1,5900.0,1065,265,794,6,30.21509433962264
1,6000.0,1085,269,809,7,30.25278810408922
1,6100.0,1113,276,833,4,30.278985507246375
1,6200.0,1138,281,851,6,30.249110320284696
1,6300.0,1164,291,867,6,30.2233676975945
1,6400.0,1182,293,885,4,30.204778156996586
1,6500.0,1206,298,905,3,30.25503355704698
1,6600.0,1220,305,910,5,30.242622950819673
1,6700.0,1246,315,927,4,30.3015873015873
1,6800.0,1275,320,951,4,30.246875
1,6900.0,1300,324,972,4,30.203703703703702
1,7000.0,1334,328,993,13,30.20731707317073
1,7100.0,1359,335,1020,4,30.277611940298506
1,7200.0,1380,343,1034,3,30.3265306122449
1,7300.0,1405,351,1051,3,30.304843304843306
1,7400.0,1428,357,1068,3,30.274509803921568
1,7500.0,1453,361,1090,2,30.290858725761773
1,7600.0,1470,366,1102,2,30.2896174863388
1,7700.0,1487,368,1115,4,30.29076086956522
1,7800.0,1502,372,1126,4,30.27956989247312
1,7900.0,1526,378,1146,2,30.224867724867725
1,8000.0,1542,380,1159,3,30.257894736842104
1,8100.0,1556,385,1167,4,30.272727272727273
1,8200.0,1571,395,1174,2,30.240506329113924
1,8300.0,1581,399,1179,3,30.213032581453636
1,8400.0,1603,404,1193,6,30.168316831683168
1,8500.0,1618,407,1208,3,30.159705159705158
1,8600.0,1637,411,1225,1,30.153284671532848
1,8700.0,1654,413,1236,5,30.181598062953995
1,8800.0,1674,416,1255,3,30.19951923076923
1,8900.0,1686,419,1266,1,30.178997613365155
1,9000.0,1700,423,1272,5,30.10401891252955
1,9100.0,1720,428,1286,6,30.098130841121495
1,9200.0,1737,432,1303,2,30.11574074074074
1,9300.0,1759,435,1318,6,30.112643678160918
1,9400.0,1778,440,1334,4,30.12272727272727
1,9500.0,1786,445,1339,2,30.10561797752809
1,9600.0,1797,452,1343,2,30.057522123893804
1,9700.0,1811,455,1355,1,30.046153846153846
1,9800.0,1831,458,1368,5,30.054585152838428
1,9900.0,1842,462,1380,0,30.071428571428573
1,10000.0,1858,463,1392,3,30.064794816414686
1,10100.0,1878,465,1407,6,30.06021505376344
1,10200.0,1887,471,1412,4,30.008492569002122
1,10300.0,1902,479,1419,4,29.970772442588725
1,10400.0,1916,485,1427,4,29.97319587628866
1,10500.0,1930,492,1437,1,29.9390243902439
1,10600.0,1949,497,1449,3,29.917505030181086
1,10700.0,1965,500,1461,4,29.908
1,10800.0,1983,502,1478,3,29.890438247011954
1,10900.0,2001,508,1490,3,29.868110236220474
1,11000.0,2015,517,1496,2,29.90715667311412
1,11100.0,2031,518,1510,3,29.913127413127413
1,11200.0,2049,523,1523,3,29.88527724665392
1,11300.0,2063,526,1535,2,29.89163498098859
1,11400.0,2080,530,1547,3,29.89245283018868
1,11500.0,2094,535,1556,3,29.872897196261682
1,11600.0,2102,540,1560,2,29.831481481481482
1,11700.0,2122,545,1570,7,29.803669724770643
1,11800.0,2145,552,1591,2,29.82246376811594
1,11900.0,2164,554,1605,5,29.84115523465704
1,12000.0,2178,560,1616,2,29.84285714285714
1,12100.0,2196,564,1628,4,29.824468085106382
1,12200.0,2231,571,1653,7,29.823117338003502
1,12300.0,2254,575,1675,4,29.82782608695652
1,12400.0,2289,583,1696,10,29.780445969125214
1,12500.0,2309,590,1715,4,29.811864406779662
1,12600.0,2331,597,1729,5,29.758793969849247
1,12700.0,2360,602,1750,8,29.71594684385382
1,12800.0,2381,606,1771,4,29.72937293729373
1,12900.0,2400,611,1789,0,29.661211129296234
1,13000.0,2421,615,1802,4,29.650406504065042
1,13100.0,2444,623,1815,6,29.648475120385232
1,13200.0,2465,628,1833,4,29.670382165605094
1,13300.0,2497,636,1856,5,29.67610062893082
1,13400.0,2529,644,1881,4,29.608695652173914
1,13500.0,2558,647,1906,5,29.576506955177745
1,13600.0,2574,652,1919,3,29.624233128834355
1,13700.0,2582,657,1925,0,29.617960426179604
1,13800.0,2599,660,1936,3,29.624242424242425
1,13900.0,2614,664,1947,3,29.64156626506024
1,14000.0,2628,667,1958,3,29.697151424287856
1,14100.0,2641,672,1966,3,29.705357142857142
1,14200.0,2660,680,1977,3,29.663235294117648
1,14300.0,2684,684,1992,8,29.695906432748536
1,14400.0,2705,690,2010,5,29.701449275362318
1,14500.0,2724,695,2026,3,29.719424460431654
1,14600.0,2750,701,2045,4,29.716119828815977
1,14700.0,2773,709,2059,5,29.692524682651623
