episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,8,4,2,2,21.0
1,200.0,14,8,6,0,25.375
1,300.0,23,12,10,1,27.416666666666668
1,400.0,27,14,12,1,28.571428571428573
1,500.0,30,17,12,1,28.11764705882353
1,600.0,34,19,12,3,28.05263157894737
1,700.0,40,25,13,2,28.72
1,800.0,51,33,16,2,28.393939393939394
1,900.0,58,37,18,3,28.945945945945947
1,1000.0,66,42,22,2,29.142857142857142
1,1100.0,73,44,27,2,29.25
1,1200.0,83,47,32,4,29.617021276595743
1,1300.0,88,53,33,2,29.71698113207547
1,1400.0,97,58,37,2,29.637931034482758
1,1500.0,112,63,47,2,29.61904761904762
1,1600.0,119,64,53,2,29.53125
1,1700.0,126,66,58,2,29.575757575757574
1,1800.0,138,75,61,2,29.946666666666665
1,1900.0,151,81,69,1,30.02469135802469
1,2000.0,159,84,73,2,30.297619047619047
1,2100.0,171,87,80,4,30.482758620689655
1,2200.0,179,89,88,2,30.584269662921347
1,2300.0,183,92,90,1,30.597826086956523
1,2400.0,191,96,92,3,30.510416666666668
1,2500.0,198,100,96,2,30.49
1,2600.0,205,103,100,2,30.54368932038835
1,2700.0,213,107,103,3,30.626168224299064
1,2800.0,225,115,109,1,31.034782608695654
1,2900.0,233,118,114,1,31.093220338983052
1,3000.0,240,121,118,1,31.115702479338843
1,3100.0,244,125,118,1,31.272
1,3200.0,259,138,120,1,31.0
1,3300.0,268,139,129,0,30.971223021582734
1,3400.0,280,141,136,3,30.95744680851064
1,3500.0,288,145,140,3,30.986206896551725
1,3600.0,304,152,148,4,31.05921052631579
1,3700.0,319,156,160,3,31.057692307692307
1,3800.0,334,157,171,6,31.101910828025478
1,3900.0,355,163,190,2,31.024539877300615
1,4000.0,370,163,204,3,31.024539877300615
1,4100.0,382,166,214,2,30.96987951807229
1,4200.0,388,166,220,2,30.96987951807229
1,4300.0,402,173,225,4,30.884393063583815
1,4400.0,414,178,233,3,30.90449438202247
1,4500.0,429,183,242,4,30.939890710382514
1,4600.0,441,186,253,2,30.973118279569892
1,4700.0,449,187,259,3,30.989304812834224
1,4800.0,463,195,264,4,30.98974358974359
1,4900.0,473,201,271,1,30.895522388059703
1,5000.0,487,205,277,5,30.839024390243903
1,5100.0,501,206,294,1,30.849514563106798
1,5200.0,507,208,297,2,30.83173076923077
1,5300.0,517,212,303,2,30.745283018867923
1,5400.0,533,218,312,3,30.76605504587156
1,5500.0,552,226,324,2,30.646017699115045
1,5600.0,565,232,329,4,30.780172413793103
1,5700.0,575,236,336,3,30.73728813559322
1,5800.0,587,239,345,3,30.732217573221757
1,5900.0,605,241,358,6,30.70124481327801
1,6000.0,616,247,366,3,30.708502024291498
1,6100.0,626,250,375,1,30.688
1,6200.0,644,255,388,1,30.725490196078432
1,6300.0,651,257,391,3,30.7431906614786
1,6400.0,662,263,397,2,30.828897338403042
1,6500.0,670,264,402,4,30.867424242424242
1,6600.0,678,266,411,1,30.842105263157894
1,6700.0,687,269,417,1,30.86245353159851
1,6800.0,697,275,420,2,30.774545454545454
1,6900.0,716,282,432,2,30.75886524822695
1,7000.0,728,285,440,3,30.778947368421054
1,7100.0,733,286,445,2,30.807692307692307
1,7200.0,747,294,449,4,30.70408163265306
1,7300.0,762,300,458,4,30.676666666666666
1,7400.0,770,303,465,2,30.653465346534652
1,7500.0,787,308,471,8,30.685064935064936
1,7600.0,802,312,484,6,30.69551282051282
1,7700.0,812,314,497,1,30.703821656050955
1,7800.0,818,317,500,1,30.738170347003155
1,7900.0,828,321,506,1,30.735202492211837
1,8000.0,839,324,513,2,30.72530864197531
1,8100.0,845,327,516,2,30.75840978593272
1,8200.0,855,333,520,2,30.73873873873874
1,8300.0,863,336,525,2,30.729166666666668
1,8400.0,872,340,531,1,30.71764705882353
1,8500.0,877,342,533,2,30.704678362573098
1,8600.0,885,348,534,3,30.655172413793103
1,8700.0,890,351,538,1,30.646723646723647
1,8800.0,903,355,544,4,30.673239436619717
1,8900.0,912,358,551,3,30.701117318435752
1,9000.0,921,363,557,1,30.776859504132233
1,9100.0,935,367,561,7,30.760217983651227
1,9200.0,944,374,569,1,30.8048128342246
1,9300.0,959,379,574,6,30.862796833773086
1,9400.0,970,383,584,3,30.882506527415142
1,9500.0,984,385,596,3,30.88051948051948
1,9600.0,1001,386,613,2,30.89637305699482
1,9700.0,1012,386,620,6,30.89637305699482
1,9800.0,1029,390,636,3,30.923076923076923
1,9900.0,1049,396,652,1,30.916666666666668
1,10000.0,1068,400,666,2,30.9025
1,10100.0,1080,402,675,3,30.922885572139304
1,10200.0,1091,406,683,2,30.94334975369458
1,10300.0,1101,410,689,2,30.926829268292682
1,10400.0,1116,413,698,5,30.907990314769975
1,10500.0,1135,415,715,5,30.913253012048195
1,10600.0,1145,420,723,2,31.007142857142856
1,10700.0,1152,424,727,1,31.025943396226417
1,10800.0,1164,429,732,3,31.04895104895105
1,10900.0,1175,431,741,3,31.074245939675173
1,11000.0,1184,435,748,1,31.05977011494253
1,11100.0,1193,439,752,2,31.027334851936217
1,11200.0,1201,443,755,3,31.013544018058692
1,11300.0,1210,446,764,0,31.00224215246637
1,11400.0,1226,451,771,4,30.997782705099777
1,11500.0,1235,455,780,0,30.993406593406593
1,11600.0,1247,457,788,2,31.00218818380744
1,11700.0,1259,461,794,4,31.002169197396963
1,11800.0,1269,464,802,3,31.01939655172414
1,11900.0,1277,468,808,1,31.02777777777778
1,12000.0,1288,472,814,2,31.074152542372882
1,12100.0,1299,474,825,0,31.08649789029536
1,12200.0,1314,479,834,1,31.104384133611692
1,12300.0,1326,482,841,3,31.107883817427386
1,12400.0,1339,488,848,3,31.12909836065574
1,12500.0,1351,493,855,3,31.121703853955374
1,12600.0,1366,495,864,7,31.113131313131312
1,12700.0,1381,498,879,4,31.07831325301205
1,12800.0,1389,501,886,2,31.097804391217565
1,12900.0,1410,508,899,3,31.11023622047244
1,13000.0,1421,511,909,1,31.13307240704501
1,13100.0,1426,513,912,1,31.116959064327485
1,13200.0,1437,519,913,5,31.129094412331405
1,13300.0,1445,524,918,3,31.171755725190838
1,13400.0,1455,526,925,4,31.20152091254753
1,13500.0,1462,529,932,1,31.22117202268431
1,13600.0,1468,531,937,0,31.227871939736346
1,13700.0,1478,536,942,0,31.21641791044776
1,13800.0,1487,537,950,0,31.20856610800745
1,13900.0,1498,541,955,2,31.192236598890943
1,14000.0,1507,542,960,5,31.18819188191882
