episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,43,16,19,8,24.6875
1,200.0,83,26,50,7,25.115384615384617
1,300.0,121,34,80,7,26.705882352941178
1,400.0,153,41,106,6,28.146341463414632
1,500.0,183,50,131,2,28.32
1,600.0,224,59,163,2,28.593220338983052
1,700.0,254,60,188,6,28.416666666666668
1,800.0,303,67,231,5,28.865671641791046
1,900.0,327,73,252,2,29.36986301369863
1,1000.0,349,81,264,4,29.160493827160494
1,1100.0,385,90,289,6,29.366666666666667
1,1200.0,415,95,314,6,29.45263157894737
1,1300.0,454,100,345,9,29.57
1,1400.0,484,105,376,3,29.733333333333334
1,1500.0,520,110,405,5,29.554545454545455
1,1600.0,551,116,431,4,29.78448275862069
1,1700.0,584,120,460,4,29.733333333333334
1,1800.0,628,128,496,4,29.6875
1,1900.0,661,138,519,4,30.152173913043477
1,2000.0,693,150,539,4,30.093333333333334
1,2100.0,719,154,559,6,30.032467532467532
1,2200.0,748,163,581,4,29.969325153374232
1,2300.0,798,167,622,9,30.035928143712574
1,2400.0,855,175,671,9,29.885714285714286
1,2500.0,893,181,710,2,29.83977900552486
1,2600.0,932,183,745,4,29.792349726775956
1,2700.0,983,192,783,8,29.739583333333332
1,2800.0,1041,196,836,9,29.862244897959183
1,2900.0,1101,200,891,10,29.85
1,3000.0,1139,204,926,9,29.862745098039216
1,3100.0,1204,208,988,8,29.98076923076923
1,3200.0,1238,213,1016,9,29.976525821596244
1,3300.0,1281,221,1054,6,30.081447963800905
1,3400.0,1323,228,1089,6,30.00438596491228
1,3500.0,1380,234,1141,5,30.081196581196583
1,3600.0,1426,236,1182,8,30.097457627118644
1,3700.0,1474,243,1223,8,30.078189300411523
1,3800.0,1512,251,1254,7,30.0
1,3900.0,1556,257,1293,6,30.04669260700389
1,4000.0,1609,261,1343,5,30.06513409961686
1,4100.0,1659,270,1381,8,30.118518518518517
1,4200.0,1712,276,1427,9,30.028985507246375
1,4300.0,1756,284,1462,10,29.971830985915492
1,4400.0,1776,288,1485,3,30.04861111111111
1,4500.0,1799,292,1501,6,29.986301369863014
1,4600.0,1833,298,1531,4,29.828859060402685
1,4700.0,1865,308,1553,4,29.788961038961038
1,4800.0,1892,311,1578,3,29.826366559485532
1,4900.0,1930,320,1600,10,29.684375
1,5000.0,1969,324,1639,6,29.737654320987655
1,5100.0,2017,333,1677,7,29.75975975975976
1,5200.0,2043,339,1702,2,29.71976401179941
1,5300.0,2066,342,1718,6,29.68713450292398
1,5400.0,2099,349,1744,6,29.74785100286533
1,5500.0,2134,357,1772,5,29.72829131652661
1,5600.0,2160,359,1798,3,29.73259052924791
1,5700.0,2187,363,1818,6,29.771349862258955
1,5800.0,2227,371,1851,5,29.77358490566038
1,5900.0,2256,379,1873,4,29.849604221635882
1,6000.0,2284,384,1899,1,29.846354166666668
1,6100.0,2331,388,1938,5,29.88659793814433
1,6200.0,2357,393,1962,2,29.890585241730278
1,6300.0,2391,397,1987,7,29.87405541561713
1,6400.0,2426,403,2019,4,29.930521091811414
1,6500.0,2459,408,2048,3,29.980392156862745
1,6600.0,2481,412,2065,4,29.980582524271846
1,6700.0,2511,416,2090,5,29.973557692307693
1,6800.0,2546,422,2119,5,30.026066350710902
1,6900.0,2579,427,2147,5,30.063231850117095
1,7000.0,2608,430,2173,5,30.072093023255814
1,7100.0,2636,434,2200,2,30.069124423963135
1,7200.0,2676,440,2229,7,30.12272727272727
1,7300.0,2714,442,2268,4,30.13574660633484
1,7400.0,2744,448,2295,1,30.073660714285715
1,7500.0,2784,453,2323,8,30.055187637969095
1,7600.0,2820,462,2354,4,30.095238095238095
1,7700.0,2848,469,2375,4,30.057569296375267
1,7800.0,2881,476,2401,4,30.0
1,7900.0,2924,482,2435,7,30.00414937759336
1,8000.0,2955,486,2465,4,30.03497942386831
1,8100.0,2996,488,2503,5,30.06967213114754
1,8200.0,3022,492,2525,5,30.024390243902438
1,8300.0,3054,498,2552,4,29.995983935742974
