episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,42,18,18,6,26.444444444444443
1,200.0,80,24,48,8,26.541666666666668
1,300.0,112,29,78,5,27.0
1,400.0,155,37,112,6,27.35135135135135
1,500.0,189,42,143,4,27.547619047619047
1,600.0,226,48,175,3,27.270833333333332
1,700.0,259,53,202,4,27.150943396226417
1,800.0,291,59,226,6,27.203389830508474
1,900.0,330,66,257,7,27.21212121212121
1,1000.0,366,72,292,2,27.34722222222222
1,1100.0,404,83,314,7,26.951807228915662
1,1200.0,448,91,350,7,26.923076923076923
1,1300.0,491,96,389,6,27.125
1,1400.0,541,104,433,4,26.990384615384617
1,1500.0,587,109,471,7,27.275229357798164
1,1600.0,651,119,525,7,27.436974789915965
1,1700.0,715,127,581,7,27.68503937007874
1,1800.0,765,134,618,13,27.79850746268657
1,1900.0,799,140,654,5,27.864285714285714
1,2000.0,844,148,690,6,28.013513513513512
1,2100.0,882,155,723,4,28.032258064516128
1,2200.0,921,161,754,6,28.06832298136646
1,2300.0,967,166,796,5,28.162650602409638
1,2400.0,1014,174,834,6,28.235632183908045
1,2500.0,1057,178,875,4,28.224719101123597
1,2600.0,1103,184,912,7,28.46195652173913
1,2700.0,1137,191,942,4,28.43455497382199
1,2800.0,1168,195,967,6,28.364102564102563
1,2900.0,1212,201,1006,5,28.228855721393035
1,3000.0,1250,207,1039,4,28.231884057971016
1,3100.0,1280,213,1065,2,28.375586854460092
1,3200.0,1324,218,1099,7,28.362385321100916
1,3300.0,1358,224,1130,4,28.397321428571427
1,3400.0,1402,227,1166,9,28.39647577092511
1,3500.0,1454,234,1212,8,28.517094017094017
1,3600.0,1490,242,1244,4,28.50413223140496
1,3700.0,1534,249,1280,5,28.46586345381526
1,3800.0,1582,258,1318,6,28.472868217054263
1,3900.0,1623,264,1354,5,28.446969696969695
1,4000.0,1658,267,1386,5,28.46067415730337
1,4100.0,1697,276,1416,5,28.318840579710145
1,4200.0,1731,281,1445,5,28.309608540925268
1,4300.0,1768,289,1474,5,28.273356401384085
1,4400.0,1802,296,1501,5,28.195945945945947
1,4500.0,1845,302,1537,6,28.301324503311257
1,4600.0,1887,308,1571,8,28.386363636363637
1,4700.0,1927,314,1608,5,28.414012738853504
1,4800.0,1964,315,1640,9,28.384126984126983
1,4900.0,2017,320,1689,8,28.415625
1,5000.0,2059,327,1727,5,28.43730886850153
1,5100.0,2101,331,1765,5,28.516616314199396
1,5200.0,2143,336,1800,7,28.520833333333332
1,5300.0,2167,340,1820,7,28.55294117647059
1,5400.0,2223,350,1869,4,28.394285714285715
1,5500.0,2262,356,1899,7,28.40730337078652
1,5600.0,2304,361,1938,5,28.412742382271468
1,5700.0,2338,368,1964,6,28.41576086956522
1,5800.0,2376,372,2000,4,28.413978494623656
1,5900.0,2424,380,2035,9,28.44736842105263
1,6000.0,2467,387,2075,5,28.503875968992247
1,6100.0,2518,394,2116,8,28.586294416243653
1,6200.0,2567,405,2155,7,28.68148148148148
1,6300.0,2617,409,2195,13,28.674816625916872
1,6400.0,2654,416,2234,4,28.682692307692307
1,6500.0,2690,422,2262,6,28.732227488151658
1,6600.0,2741,434,2302,5,28.682027649769584
1,6700.0,2785,437,2344,4,28.723112128146454
1,6800.0,2826,445,2373,8,28.676404494382023
1,6900.0,2866,453,2409,4,28.77262693156733
1,7000.0,2903,461,2438,4,28.800433839479393
1,7100.0,2950,468,2473,9,28.73931623931624
1,7200.0,2995,478,2509,8,28.771966527196653
1,7300.0,3029,483,2539,7,28.797101449275363
1,7400.0,3068,491,2572,5,28.784114052953157
1,7500.0,3119,502,2610,7,28.758964143426294
1,7600.0,3171,507,2658,6,28.731755424063117
1,7700.0,3236,512,2710,14,28.685546875
1,7800.0,3273,519,2749,5,28.710982658959537
1,7900.0,3333,524,2801,8,28.727099236641223
1,8000.0,3399,530,2860,9,28.79433962264151
1,8100.0,3453,534,2913,6,28.816479400749063
1,8200.0,3505,537,2959,9,28.80633147113594
1,8300.0,3571,544,3016,11,28.783088235294116
1,8400.0,3643,554,3079,10,28.803249097472925
1,8500.0,3712,561,3144,7,28.83778966131907
1,8600.0,3768,565,3192,11,28.86725663716814
1,8700.0,3814,568,3239,7,28.89612676056338
1,8800.0,3874,576,3288,10,28.94965277777778
1,8900.0,3932,582,3339,11,28.9553264604811
1,9000.0,3988,586,3399,3,28.984641638225256
1,9100.0,4027,590,3431,6,28.994915254237288
1,9200.0,4070,594,3469,7,29.003367003367003
1,9300.0,4110,598,3507,5,29.006688963210703
1,9400.0,4148,604,3540,4,28.95198675496689
1,9500.0,4189,609,3572,8,28.977011494252874
1,9600.0,4234,616,3611,7,28.97077922077922
1,9700.0,4268,624,3642,2,28.966346153846153
1,9800.0,4305,631,3670,4,28.973058637083994
1,9900.0,4349,642,3702,5,28.97507788161994
1,10000.0,4408,649,3749,10,28.987673343605547
1,10100.0,4474,655,3809,10,29.012213740458016
1,10200.0,4536,668,3860,8,29.052395209580837
1,10300.0,4593,675,3907,11,29.074074074074073
1,10400.0,4649,683,3956,10,29.05856515373353
1,10500.0,4709,688,4008,13,29.103197674418606
1,10600.0,4769,699,4059,11,29.121602288984263
1,10700.0,4834,708,4119,7,29.15819209039548
1,10800.0,4868,715,4146,7,29.142657342657344
1,10900.0,4905,722,4177,6,29.189750692520775
1,11000.0,4948,729,4212,7,29.21124828532236
1,11100.0,4992,736,4248,8,29.26766304347826
1,11200.0,5030,745,4283,2,29.253691275167785
1,11300.0,5076,753,4318,5,29.314741035856574
1,11400.0,5106,757,4341,8,29.323645970937914
1,11500.0,5148,766,4376,6,29.36031331592689
1,11600.0,5195,776,4413,6,29.306701030927837
1,11700.0,5250,781,4458,11,29.295774647887324
