episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,29,16,10,3,27.0
1,200.0,60,23,32,5,27.391304347826086
1,300.0,87,26,57,4,28.153846153846153
1,400.0,107,28,74,5,28.642857142857142
1,500.0,137,33,98,6,29.272727272727273
1,600.0,159,40,116,3,30.825
1,700.0,184,42,137,5,30.738095238095237
1,800.0,204,52,146,6,30.46153846153846
1,900.0,216,53,160,3,30.50943396226415
1,1000.0,233,56,176,1,30.553571428571427
1,1100.0,251,59,190,2,30.593220338983052
1,1200.0,273,62,205,6,30.387096774193548
1,1300.0,295,74,219,2,30.08108108108108
1,1400.0,317,79,233,5,30.253164556962027
1,1500.0,340,83,249,8,29.97590361445783
1,1600.0,359,89,262,8,30.247191011235955
1,1700.0,388,99,280,9,30.181818181818183
1,1800.0,411,103,302,6,30.04854368932039
1,1900.0,435,107,323,5,30.186915887850468
1,2000.0,463,113,346,4,30.23008849557522
1,2100.0,482,118,357,7,30.152542372881356
1,2200.0,514,123,386,5,29.983739837398375
1,2300.0,542,127,411,4,30.03937007874016
1,2400.0,571,136,431,4,30.102941176470587
1,2500.0,603,140,457,6,30.214285714285715
1,2600.0,624,144,477,3,30.20138888888889
1,2700.0,644,148,493,3,30.29054054054054
1,2800.0,667,154,508,5,30.31168831168831
1,2900.0,688,156,530,2,30.192307692307693
1,3000.0,711,162,546,3,30.185185185185187
1,3100.0,749,169,571,9,30.100591715976332
1,3200.0,769,174,592,3,29.99425287356322
1,3300.0,790,176,610,4,29.982954545454547
1,3400.0,817,178,633,6,29.96629213483146
1,3500.0,841,185,652,4,29.91891891891892
1,3600.0,862,189,671,2,29.83068783068783
1,3700.0,898,196,696,6,29.882653061224488
1,3800.0,934,202,724,8,29.96039603960396
1,3900.0,961,209,749,3,30.172248803827753
1,4000.0,994,215,772,7,30.269767441860466
1,4100.0,1026,222,797,7,30.22972972972973
1,4200.0,1062,230,827,5,30.343478260869563
1,4300.0,1106,239,865,2,30.355648535564853
1,4400.0,1143,243,893,7,30.329218106995885
1,4500.0,1170,248,916,6,30.423387096774192
1,4600.0,1208,252,947,9,30.404761904761905
1,4700.0,1242,258,980,4,30.507751937984494
1,4800.0,1274,265,1004,5,30.464150943396227
1,4900.0,1316,273,1034,9,30.439560439560438
1,5000.0,1337,277,1057,3,30.469314079422382
1,5100.0,1372,284,1084,4,30.58450704225352
1,5200.0,1411,293,1111,7,30.56655290102389
1,5300.0,1455,301,1147,7,30.6046511627907
