episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,21,11,7,3,28.636363636363637
1,200.0,48,19,26,3,28.842105263157894
1,300.0,69,22,43,4,28.772727272727273
1,400.0,100,29,66,5,28.24137931034483
1,500.0,122,35,83,4,28.085714285714285
1,600.0,139,41,94,4,28.195121951219512
1,700.0,162,45,110,7,28.177777777777777
1,800.0,188,47,135,6,28.23404255319149
1,900.0,215,48,161,6,28.270833333333332
1,1000.0,243,53,187,3,28.056603773584907
1,1100.0,271,57,206,8,28.350877192982455
1,1200.0,282,62,218,2,28.29032258064516
1,1300.0,303,68,230,5,28.308823529411764
1,1400.0,324,73,249,2,28.410958904109588
1,1500.0,338,76,258,4,28.42105263157895
1,1600.0,351,79,269,3,28.417721518987342
1,1700.0,374,86,284,4,28.709302325581394
1,1800.0,389,88,297,4,28.65909090909091
1,1900.0,412,95,314,3,28.736842105263158
1,2000.0,424,98,324,2,28.775510204081634
1,2100.0,436,103,331,2,28.776699029126213
1,2200.0,449,107,339,3,28.794392523364486
1,2300.0,461,109,348,4,28.89908256880734
1,2400.0,478,113,360,5,28.884955752212388
1,2500.0,490,116,370,4,28.974137931034484
1,2600.0,507,118,385,4,29.076271186440678
1,2700.0,532,121,403,8,29.115702479338843
1,2800.0,546,128,415,3,29.3203125
1,2900.0,558,133,423,2,29.23308270676692
1,3000.0,568,135,430,3,29.177777777777777
1,3100.0,587,138,445,4,29.195652173913043
1,3200.0,615,141,469,5,29.19858156028369
1,3300.0,632,148,481,3,29.31756756756757
1,3400.0,648,153,491,4,29.359477124183005
1,3500.0,662,158,502,2,29.21518987341772
1,3600.0,675,165,509,1,29.236363636363638
1,3700.0,688,169,515,4,29.189349112426036
1,3800.0,708,174,529,5,29.086206896551722
1,3900.0,719,179,539,1,29.089385474860336
1,4000.0,741,185,552,4,29.05945945945946
1,4100.0,764,190,570,4,29.057894736842105
1,4200.0,775,193,581,1,29.082901554404145
1,4300.0,794,197,590,7,29.121827411167512
1,4400.0,817,205,606,6,29.102439024390243
1,4500.0,837,211,622,4,29.156398104265403
1,4600.0,849,216,631,2,29.23611111111111
1,4700.0,867,219,644,4,29.251141552511417
1,4800.0,881,222,656,3,29.35135135135135
1,4900.0,898,233,662,3,29.34334763948498
1,5000.0,914,236,672,6,29.360169491525422
1,5100.0,934,244,686,4,29.46311475409836
1,5200.0,954,247,702,5,29.445344129554655
1,5300.0,971,250,715,6,29.444
1,5400.0,982,254,727,1,29.45275590551181
1,5500.0,1001,257,741,3,29.459143968871594
1,5600.0,1021,261,757,3,29.471264367816094
1,5700.0,1051,267,778,6,29.45318352059925
1,5800.0,1074,271,800,3,29.494464944649447
1,5900.0,1093,274,815,4,29.562043795620436
1,6000.0,1120,279,840,1,29.659498207885303
1,6100.0,1132,282,849,1,29.71276595744681
1,6200.0,1144,283,857,4,29.70671378091873
1,6300.0,1159,290,866,3,29.71034482758621
1,6400.0,1181,293,884,4,29.675767918088738
1,6500.0,1195,298,895,2,29.7248322147651
1,6600.0,1216,306,906,4,29.679738562091504
1,6700.0,1235,310,919,6,29.66774193548387
1,6800.0,1249,312,934,3,29.705128205128204
1,6900.0,1264,319,940,5,29.695924764890282
1,7000.0,1275,322,951,2,29.70186335403727
1,7100.0,1285,326,957,2,29.699386503067483
1,7200.0,1300,332,965,3,29.69277108433735
1,7300.0,1319,338,978,3,29.689349112426036
1,7400.0,1332,342,988,2,29.619883040935672
