episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,23,10,9,4,27.0
1,200.0,38,14,17,7,27.142857142857142
1,300.0,52,20,29,3,28.2
1,400.0,59,25,32,2,28.16
1,500.0,77,31,38,8,28.870967741935484
1,600.0,107,43,59,5,29.0
1,700.0,119,44,71,4,29.25
1,800.0,137,47,86,4,29.21276595744681
1,900.0,154,51,100,3,29.49019607843137
1,1000.0,165,54,108,3,29.444444444444443
1,1100.0,177,58,118,1,29.379310344827587
1,1200.0,195,61,133,1,29.278688524590162
1,1300.0,219,66,149,4,29.0
1,1400.0,235,67,162,6,29.149253731343283
1,1500.0,253,72,177,4,29.208333333333332
1,1600.0,268,78,188,2,29.474358974358974
1,1700.0,281,80,196,5,29.5625
1,1800.0,302,89,212,1,29.44943820224719
1,1900.0,323,92,227,4,29.467391304347824
1,2000.0,337,96,239,2,29.28125
1,2100.0,366,101,260,5,29.297029702970296
1,2200.0,392,107,279,6,29.33644859813084
1,2300.0,416,114,299,3,29.12280701754386
1,2400.0,441,119,318,4,29.04201680672269
1,2500.0,460,127,331,2,29.393700787401574
1,2600.0,478,132,345,1,29.393939393939394
1,2700.0,514,136,365,13,29.404411764705884
1,2800.0,532,140,388,4,29.478571428571428
1,2900.0,561,148,407,6,29.513513513513512
1,3000.0,581,152,427,2,29.50657894736842
1,3100.0,613,155,455,3,29.690322580645162
1,3200.0,638,161,474,3,29.664596273291924
1,3300.0,662,164,494,4,29.658536585365855
1,3400.0,687,171,513,3,29.649122807017545
1,3500.0,709,175,527,7,29.765714285714285
1,3600.0,724,178,543,3,29.730337078651687
1,3700.0,750,184,560,6,29.755434782608695
1,3800.0,778,189,580,9,29.656084656084655
1,3900.0,805,194,606,5,29.70618556701031
1,4000.0,825,196,625,4,29.683673469387756
1,4100.0,844,199,640,5,29.673366834170853
1,4200.0,872,204,665,3,29.71078431372549
1,4300.0,905,207,690,8,29.797101449275363
1,4400.0,933,214,713,6,29.897196261682243
1,4500.0,955,219,730,6,29.876712328767123
1,4600.0,981,225,753,3,29.95111111111111
1,4700.0,1013,231,775,7,29.90909090909091
1,4800.0,1031,237,791,3,29.89451476793249
1,4900.0,1059,242,811,6,29.880165289256198
1,5000.0,1080,243,830,7,29.893004115226336
1,5100.0,1106,248,852,6,29.899193548387096
1,5200.0,1139,252,877,10,29.900793650793652
1,5300.0,1155,260,893,2,29.98076923076923
1,5400.0,1176,264,912,0,29.924242424242426
1,5500.0,1201,268,930,3,29.83582089552239
1,5600.0,1227,276,949,2,29.920289855072465
1,5700.0,1251,281,968,2,29.92526690391459
1,5800.0,1277,286,987,4,29.996503496503497
1,5900.0,1307,288,1014,5,29.98611111111111
1,6000.0,1333,290,1036,7,29.979310344827585
1,6100.0,1357,292,1061,4,29.97945205479452
1,6200.0,1384,298,1079,7,30.016778523489933
1,6300.0,1402,302,1098,2,30.089403973509935
1,6400.0,1420,304,1114,2,30.105263157894736
1,6500.0,1437,309,1125,3,30.10355987055016
1,6600.0,1465,314,1146,5,30.12420382165605
1,6700.0,1484,320,1160,4,30.159375
