episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,33,18,11,4,28.833333333333332
1,200.0,55,23,26,6,28.91304347826087
1,300.0,81,31,46,4,29.70967741935484
1,400.0,109,33,69,7,30.12121212121212
1,500.0,134,41,85,8,30.146341463414632
1,600.0,146,45,100,1,30.844444444444445
1,700.0,167,47,115,5,30.829787234042552
1,800.0,181,50,128,3,30.82
1,900.0,203,53,147,3,30.849056603773583
1,1000.0,229,60,165,4,30.233333333333334
1,1100.0,250,64,179,7,30.328125
1,1200.0,280,70,203,7,30.4
1,1300.0,301,73,221,7,30.315068493150687
1,1400.0,321,78,239,4,30.46153846153846
1,1500.0,345,84,255,6,30.30952380952381
1,1600.0,371,86,279,6,30.27906976744186
1,1700.0,395,93,298,4,30.64516129032258
1,1800.0,418,94,320,4,30.648936170212767
1,1900.0,445,96,344,5,30.625
1,2000.0,474,100,366,8,30.63
1,2100.0,494,105,385,4,30.78095238095238
1,2200.0,522,112,406,4,30.955357142857142
1,2300.0,555,117,431,7,31.068376068376068
1,2400.0,583,121,456,6,31.0
1,2500.0,610,131,476,3,30.9618320610687
1,2600.0,635,136,496,3,30.772058823529413
1,2700.0,660,140,517,3,30.807142857142857
1,2800.0,679,143,536,0,30.965034965034967
1,2900.0,715,148,561,6,30.93918918918919
1,3000.0,743,151,588,4,30.85430463576159
1,3100.0,778,158,614,6,30.77848101265823
1,3200.0,804,158,642,4,30.77848101265823
1,3300.0,829,165,661,3,30.818181818181817
1,3400.0,858,173,682,3,30.838150289017342
1,3500.0,900,177,717,6,30.8135593220339
1,3600.0,930,178,747,5,30.808988764044944
1,3700.0,966,184,777,5,30.831521739130434
1,3800.0,1009,193,810,6,30.735751295336787
1,3900.0,1038,200,836,2,30.66
1,4000.0,1076,208,860,8,30.79326923076923
1,4100.0,1097,212,879,6,30.900943396226417
1,4200.0,1124,217,902,5,30.944700460829495
1,4300.0,1145,222,920,3,30.92792792792793
1,4400.0,1183,229,947,7,30.83406113537118
1,4500.0,1215,233,975,7,30.84549356223176
1,4600.0,1258,236,1014,8,30.860169491525422
1,4700.0,1301,241,1053,7,30.813278008298756
1,4800.0,1328,246,1073,9,30.75609756097561
1,4900.0,1354,253,1095,6,30.691699604743082
1,5000.0,1372,256,1107,9,30.671875
1,5100.0,1391,261,1129,1,30.739463601532567
1,5200.0,1416,261,1146,9,30.739463601532567
1,5300.0,1442,268,1172,2,30.809701492537314
1,5400.0,1466,275,1187,4,30.74909090909091
1,5500.0,1504,284,1215,5,30.87676056338028
1,5600.0,1529,292,1234,3,30.886986301369863
1,5700.0,1553,293,1254,6,30.87372013651877
1,5800.0,1584,296,1282,6,30.89189189189189
1,5900.0,1611,302,1304,5,30.874172185430464
1,6000.0,1647,310,1331,6,30.79032258064516
1,6100.0,1678,315,1356,7,30.82857142857143
1,6200.0,1709,320,1383,6,30.828125
1,6300.0,1733,326,1403,4,30.8159509202454
1,6400.0,1758,327,1425,6,30.840978593272173
1,6500.0,1779,333,1440,6,30.942942942942942
1,6600.0,1802,337,1461,4,30.92581602373887
1,6700.0,1827,344,1478,5,30.91860465116279
1,6800.0,1856,349,1503,4,30.902578796561606
1,6900.0,1877,353,1522,2,30.912181303116146
1,7000.0,1907,357,1545,5,30.865546218487395
1,7100.0,1924,362,1559,3,30.859116022099446
1,7200.0,1946,367,1574,5,30.8283378746594
1,7300.0,1974,372,1597,5,30.811827956989248
1,7400.0,2009,377,1623,9,30.809018567639257
1,7500.0,2029,380,1643,6,30.86578947368421
1,7600.0,2044,386,1656,2,30.854922279792746
1,7700.0,2082,391,1686,5,30.838874680306905
1,7800.0,2110,398,1707,5,30.816582914572866
1,7900.0,2138,407,1726,5,30.78869778869779
1,8000.0,2153,416,1734,3,30.790865384615383
1,8100.0,2170,421,1742,7,30.78147268408551
1,8200.0,2193,425,1764,4,30.774117647058823
1,8300.0,2215,427,1781,7,30.80093676814988
1,8400.0,2244,432,1810,2,30.78472222222222
1,8500.0,2266,434,1825,7,30.76036866359447
1,8600.0,2294,440,1851,3,30.729545454545455
1,8700.0,2316,444,1868,4,30.743243243243242
1,8800.0,2344,452,1888,4,30.82079646017699
1,8900.0,2367,458,1903,6,30.84061135371179
1,9000.0,2390,462,1926,2,30.80952380952381
1,9100.0,2409,465,1942,2,30.840860215053763
1,9200.0,2432,469,1960,3,30.803837953091683
1,9300.0,2462,476,1977,9,30.781512605042018
1,9400.0,2492,484,2002,6,30.818181818181817
1,9500.0,2519,488,2026,5,30.84016393442623
1,9600.0,2541,490,2044,7,30.836734693877553
1,9700.0,2555,495,2059,1,30.854545454545455
1,9800.0,2585,499,2080,6,30.85571142284569
1,9900.0,2608,504,2099,5,30.839285714285715
1,10000.0,2629,509,2117,3,30.88015717092338
1,10100.0,2658,513,2139,6,30.900584795321638
1,10200.0,2685,519,2159,7,30.886319845857418
1,10300.0,2710,521,2185,4,30.877159309021113
1,10400.0,2728,526,2199,3,30.8574144486692
1,10500.0,2747,529,2214,4,30.84499054820416
1,10600.0,2774,535,2234,5,30.81495327102804
1,10700.0,2800,542,2252,6,30.846863468634687
1,10800.0,2818,551,2263,4,30.945553539019965
1,10900.0,2854,559,2291,4,30.94454382826476
1,11000.0,2879,565,2311,3,30.975221238938055
1,11100.0,2910,569,2334,7,30.99824253075571
1,11200.0,2924,572,2351,1,31.012237762237763
1,11300.0,2947,574,2367,6,31.020905923344948
1,11400.0,2971,584,2381,6,31.03253424657534
1,11500.0,3000,592,2405,3,31.032094594594593
1,11600.0,3031,596,2431,4,31.04194630872483
1,11700.0,3054,601,2447,6,31.041597337770384
1,11800.0,3084,609,2471,4,31.059113300492612
1,11900.0,3109,613,2489,7,31.02773246329527
1,12000.0,3131,619,2509,3,31.022617124394184
1,12100.0,3161,623,2531,7,30.991974317817014
1,12200.0,3192,626,2562,4,31.00479233226837
1,12300.0,3207,631,2573,3,31.02377179080824
1,12400.0,3232,635,2592,5,31.058267716535433
1,12500.0,3265,641,2617,7,31.065522620904837
1,12600.0,3289,650,2636,3,31.075384615384614
1,12700.0,3320,656,2659,5,31.10518292682927
1,12800.0,3345,660,2680,5,31.09090909090909
1,12900.0,3372,665,2701,6,31.08421052631579
1,13000.0,3403,672,2725,6,31.126488095238095
1,13100.0,3423,675,2745,3,31.12148148148148
1,13200.0,3444,679,2763,2,31.111929307805596
1,13300.0,3477,686,2788,3,31.042274052478135
1,13400.0,3509,692,2812,5,31.028901734104046
1,13500.0,3540,698,2838,4,31.01862464183381
1,13600.0,3572,704,2863,5,31.03409090909091
1,13700.0,3600,709,2886,5,31.01551480959097
1,13800.0,3617,715,2898,4,31.02097902097902
1,13900.0,3636,722,2909,5,30.998614958448755
1,14000.0,3664,729,2929,6,31.006858710562415
1,14100.0,3680,736,2939,5,30.980978260869566
1,14200.0,3706,742,2960,4,30.940700808625337
1,14300.0,3739,746,2986,7,30.931635388739945
1,14400.0,3764,754,3007,3,30.897877984084882
1,14500.0,3792,757,3029,6,30.899603698811095
1,14600.0,3813,762,3047,4,30.888451443569554
1,14700.0,3843,768,3070,5,30.854166666666668
1,14800.0,3859,775,3082,2,30.889032258064518
1,14900.0,3880,779,3095,6,30.85622593068036
1,15000.0,3907,786,3118,3,30.81679389312977
1,15100.0,3935,789,3142,4,30.828897338403042
1,15200.0,3972,795,3170,7,30.80125786163522
1,15300.0,4011,799,3209,3,30.780976220275345
1,15400.0,4048,803,3240,5,30.763387297633873
1,15500.0,4073,809,3261,3,30.760197775030903
1,15600.0,4102,817,3280,5,30.731946144430843
1,15700.0,4126,822,3302,2,30.753041362530414
1,15800.0,4154,828,3324,2,30.757246376811594
1,15900.0,4183,833,3346,4,30.714285714285715
1,16000.0,4221,837,3375,9,30.721624850657108
1,16100.0,4244,843,3396,5,30.730723606168446
1,16200.0,4269,847,3419,3,30.704840613931523
1,16300.0,4291,851,3435,5,30.689776733254995
1,16400.0,4315,855,3454,6,30.698245614035088
1,16500.0,4343,860,3480,3,30.68139534883721
1,16600.0,4372,862,3504,6,30.663573085846867
1,16700.0,4391,866,3522,3,30.689376443418013
1,16800.0,4422,873,3543,6,30.65979381443299
1,16900.0,4440,877,3560,3,30.654503990877995
1,17000.0,4458,879,3575,4,30.655290102389078
1,17100.0,4500,885,3608,7,30.65536723163842
1,17200.0,4526,890,3631,5,30.63932584269663
1,17300.0,4555,897,3651,7,30.622073578595316
1,17400.0,4590,904,3679,7,30.653761061946902
1,17500.0,4623,910,3705,8,30.67032967032967
1,17600.0,4657,914,3735,8,30.693654266958426
1,17700.0,4695,920,3769,6,30.722826086956523
1,17800.0,4727,924,3796,7,30.732683982683984
1,17900.0,4760,931,3819,10,30.737916219119228
1,18000.0,4795,937,3853,5,30.762006403415153
1,18100.0,4826,941,3876,9,30.782146652497342
1,18200.0,4868,947,3919,2,30.79725448785639
1,18300.0,4893,951,3937,5,30.82439537329127
1,18400.0,4933,958,3967,8,30.83716075156576
1,18500.0,4951,962,3982,7,30.85135135135135
1,18600.0,4977,967,4007,3,30.868665977249226
1,18700.0,4994,970,4021,3,30.857731958762887
1,18800.0,5024,977,4040,7,30.868986693961105
1,18900.0,5056,984,4063,9,30.88109756097561
1,19000.0,5083,989,4092,2,30.879676440849344
1,19100.0,5105,990,4110,5,30.881818181818183
1,19200.0,5126,998,4127,1,30.882765531062123
1,19300.0,5161,1004,4149,8,30.856573705179283
1,19400.0,5185,1010,4174,1,30.84059405940594
1,19500.0,5220,1016,4201,3,30.83562992125984
1,19600.0,5255,1019,4226,10,30.829244357212954
1,19700.0,5295,1026,4265,4,30.830409356725145
1,19800.0,5339,1031,4301,7,30.84093113482056
1,19900.0,5376,1041,4331,4,30.852065321805956
1,20000.0,5412,1049,4359,4,30.823641563393707
