episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,8,7,0,1,21.0
1,200.0,15,9,3,3,23.666666666666668
1,300.0,22,13,6,3,27.076923076923077
1,400.0,34,18,11,5,28.77777777777778
1,500.0,44,20,20,4,29.0
1,600.0,51,22,27,2,29.272727272727273
1,700.0,57,26,30,1,29.423076923076923
1,800.0,65,32,31,2,29.46875
1,900.0,73,36,37,0,29.63888888888889
1,1000.0,80,38,40,2,29.710526315789473
1,1100.0,93,46,42,5,29.717391304347824
1,1200.0,99,52,44,3,30.326923076923077
1,1300.0,109,60,46,3,31.233333333333334
1,1400.0,117,66,48,3,31.606060606060606
1,1500.0,122,67,54,1,31.671641791044777
1,1600.0,135,73,58,4,31.561643835616437
1,1700.0,143,75,66,2,31.6
1,1800.0,153,81,71,1,31.753086419753085
1,1900.0,157,85,71,1,31.58823529411765
1,2000.0,165,92,71,2,31.152173913043477
1,2100.0,174,98,73,3,31.408163265306122
1,2200.0,180,105,74,1,31.685714285714287
1,2300.0,191,110,79,2,31.681818181818183
1,2400.0,200,114,84,2,31.44736842105263
1,2500.0,210,120,87,3,31.325
1,2600.0,221,125,94,2,31.144
1,2700.0,237,128,105,4,31.125
1,2800.0,254,131,120,3,31.137404580152673
1,2900.0,273,134,134,5,31.082089552238806
1,3000.0,295,140,152,3,30.935714285714287
1,3100.0,304,143,159,2,30.846153846153847
1,3200.0,326,149,175,2,30.93288590604027
1,3300.0,342,156,182,4,30.897435897435898
1,3400.0,349,160,188,1,30.8
1,3500.0,360,164,192,4,30.713414634146343
1,3600.0,371,168,202,1,30.613095238095237
1,3700.0,379,169,209,1,30.63905325443787
1,3800.0,396,173,217,6,30.664739884393065
1,3900.0,405,179,224,2,30.810055865921786
1,4000.0,414,181,233,0,30.773480662983424
1,4100.0,423,185,237,1,30.713513513513515
1,4200.0,434,190,241,3,30.678947368421053
1,4300.0,444,194,247,3,30.664948453608247
1,4400.0,456,200,254,2,30.82
1,4500.0,464,200,262,2,30.82
1,4600.0,478,204,271,3,30.84313725490196
1,4700.0,494,209,280,5,30.870813397129186
1,4800.0,502,212,289,1,30.91509433962264
1,4900.0,508,215,292,1,30.906976744186046
1,5000.0,518,219,296,3,30.876712328767123
1,5100.0,531,225,304,2,30.862222222222222
1,5200.0,536,227,308,1,30.889867841409693
1,5300.0,552,237,312,3,30.772151898734176
1,5400.0,571,241,326,4,30.796680497925312
1,5500.0,587,242,339,6,30.75206611570248
1,5600.0,602,247,352,3,30.805668016194332
1,5700.0,615,250,360,5,30.812
1,5800.0,631,255,375,1,30.749019607843138
1,5900.0,641,256,382,3,30.78515625
1,6000.0,657,261,396,0,30.865900383141764
1,6100.0,669,263,405,1,30.866920152091254
1,6200.0,682,266,413,3,30.830827067669173
1,6300.0,692,273,416,3,30.813186813186814
1,6400.0,700,275,424,1,30.796363636363637
1,6500.0,717,278,436,3,30.863309352517987
1,6600.0,729,282,443,4,30.886524822695037
1,6700.0,742,284,451,7,30.908450704225352
1,6800.0,753,290,462,1,31.03448275862069
1,6900.0,762,292,466,4,31.017123287671232
1,7000.0,769,296,471,2,30.99662162162162
1,7100.0,779,301,474,4,30.960132890365447
1,7200.0,785,304,480,1,31.023026315789473
1,7300.0,794,307,484,3,31.035830618892508
1,7400.0,799,311,486,2,30.971061093247588
1,7500.0,810,318,491,1,30.89937106918239
1,7600.0,817,320,495,2,30.9125
1,7700.0,824,326,497,1,30.858895705521473
1,7800.0,839,331,504,4,30.909365558912388
1,7900.0,859,337,516,6,30.902077151335313
1,8000.0,866,339,524,3,30.89085545722714
1,8100.0,877,346,529,2,30.96242774566474
1,8200.0,891,349,540,2,31.0
1,8300.0,899,353,545,1,30.94900849858357
1,8400.0,907,356,550,1,30.963483146067414
1,8500.0,912,357,552,3,30.96358543417367
1,8600.0,923,364,556,3,30.953296703296704
1,8700.0,927,368,558,1,30.907608695652176
