episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,5,2,2,1,21.0
1,200.0,7,4,2,1,23.25
1,300.0,16,11,3,2,26.454545454545453
1,400.0,20,14,6,0,26.571428571428573
1,500.0,28,19,8,1,26.63157894736842
1,600.0,42,23,16,3,27.347826086956523
1,700.0,51,26,24,1,28.384615384615383
1,800.0,58,30,25,3,29.333333333333332
1,900.0,66,35,29,2,29.742857142857144
1,1000.0,75,39,32,4,29.71794871794872
1,1100.0,86,46,38,2,29.869565217391305
1,1200.0,95,49,44,2,29.775510204081634
1,1300.0,101,54,46,1,30.055555555555557
1,1400.0,107,59,46,2,29.83050847457627
1,1500.0,116,66,49,1,29.96969696969697
1,1600.0,127,72,52,3,29.791666666666668
1,1700.0,143,77,62,4,29.727272727272727
1,1800.0,154,80,71,3,29.9125
1,1900.0,165,83,78,4,29.80722891566265
1,2000.0,171,88,82,1,29.954545454545453
1,2100.0,181,93,85,3,29.978494623655912
1,2200.0,191,96,89,6,30.0
1,2300.0,198,101,96,1,30.06930693069307
1,2400.0,206,103,98,5,30.135922330097088
1,2500.0,216,109,106,1,30.440366972477065
1,2600.0,222,111,109,2,30.45945945945946
1,2700.0,226,115,110,1,30.391304347826086
1,2800.0,235,122,111,2,30.147540983606557
1,2900.0,246,126,119,1,30.03174603174603
1,3000.0,255,129,123,3,29.992248062015506
1,3100.0,265,134,128,3,29.98507462686567
1,3200.0,277,137,137,3,30.043795620437955
1,3300.0,284,140,141,3,30.064285714285713
1,3400.0,290,146,143,1,30.267123287671232
1,3500.0,296,149,144,3,30.322147651006713
1,3600.0,303,154,146,3,30.181818181818183
1,3700.0,309,159,148,2,30.245283018867923
1,3800.0,312,160,150,2,30.3
1,3900.0,318,165,152,1,30.224242424242423
1,4000.0,325,169,153,3,30.19526627218935
1,4100.0,333,176,154,3,30.272727272727273
1,4200.0,342,181,159,2,30.29281767955801
1,4300.0,346,184,161,1,30.331521739130434
1,4400.0,351,187,162,2,30.32085561497326
1,4500.0,368,195,169,4,30.184615384615384
1,4600.0,380,198,179,3,30.196969696969695
