episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,22,11,9,2,27.0
1,200.0,35,13,18,4,27.53846153846154
1,300.0,44,14,29,1,27.5
1,400.0,64,18,40,6,27.77777777777778
1,500.0,79,25,53,1,29.6
1,600.0,89,28,58,3,29.607142857142858
1,700.0,110,35,68,7,29.6
1,800.0,125,40,83,2,29.85
1,900.0,140,41,95,4,29.951219512195124
1,1000.0,162,45,115,2,29.77777777777778
1,1100.0,178,50,123,5,29.78
1,1200.0,195,54,138,3,29.925925925925927
1,1300.0,213,55,151,7,29.836363636363636
1,1400.0,231,60,170,1,30.05
1,1500.0,251,65,183,3,30.0
1,1600.0,268,72,192,4,29.583333333333332
1,1700.0,284,75,205,4,29.6
1,1800.0,293,76,214,3,29.644736842105264
1,1900.0,311,82,224,5,29.634146341463413
1,2000.0,328,87,238,3,29.74712643678161
1,2100.0,346,92,251,3,29.82608695652174
1,2200.0,359,96,259,4,29.979166666666668
1,2300.0,379,102,271,6,29.96078431372549
1,2400.0,402,106,292,4,29.62264150943396
1,2500.0,418,110,305,3,29.654545454545456
1,2600.0,434,114,317,3,29.54385964912281
1,2700.0,448,118,328,2,29.364406779661017
1,2800.0,466,124,338,4,29.370967741935484
1,2900.0,477,128,345,4,29.3671875
1,3000.0,490,131,357,2,29.419847328244273
1,3100.0,508,134,370,4,29.37313432835821
1,3200.0,524,139,382,3,29.503597122302157
1,3300.0,538,142,394,2,29.464788732394368
1,3400.0,553,145,404,4,29.551724137931036
1,3500.0,575,151,420,4,29.364238410596027
1,3600.0,595,156,439,0,29.352564102564102
1,3700.0,612,159,452,1,29.245283018867923
1,3800.0,632,162,467,3,29.234567901234566
1,3900.0,651,165,481,5,29.278787878787877
1,4000.0,668,168,496,4,29.24404761904762
1,4100.0,682,173,509,0,29.208092485549134
1,4200.0,706,178,526,2,29.140449438202246
1,4300.0,718,181,535,2,29.18232044198895
1,4400.0,732,184,545,3,29.21195652173913
1,4500.0,740,187,550,3,29.155080213903744
1,4600.0,760,196,560,4,29.1734693877551
1,4700.0,774,201,573,0,29.129353233830845
1,4800.0,797,204,590,3,29.16176470588235
1,4900.0,819,207,608,4,29.21256038647343
1,5000.0,841,213,621,7,29.15962441314554
1,5100.0,857,219,636,2,29.21917808219178
1,5200.0,878,222,654,2,29.2027027027027
1,5300.0,894,226,666,2,29.336283185840706
1,5400.0,912,230,681,1,29.36521739130435
1,5500.0,932,237,691,4,29.438818565400844
1,5600.0,951,242,706,3,29.367768595041323
1,5700.0,962,243,718,1,29.358024691358025
1,5800.0,986,249,735,2,29.289156626506024
1,5900.0,1002,253,746,3,29.379446640316207
1,6000.0,1009,254,753,2,29.374015748031496
1,6100.0,1022,259,758,5,29.428571428571427
1,6200.0,1035,262,771,2,29.450381679389313
1,6300.0,1055,269,782,4,29.479553903345725
1,6400.0,1068,273,791,4,29.523809523809526
1,6500.0,1083,276,804,3,29.518115942028984
1,6600.0,1103,280,819,4,29.525
1,6700.0,1125,286,833,6,29.597902097902097
1,6800.0,1141,292,847,2,29.61986301369863
1,6900.0,1156,295,858,3,29.633898305084745
1,7000.0,1176,298,877,1,29.58053691275168
1,7100.0,1191,304,885,2,29.67763157894737
1,7200.0,1206,309,894,3,29.71197411003236
1,7300.0,1220,314,903,3,29.703821656050955
1,7400.0,1234,320,910,4,29.690625
1,7500.0,1249,323,924,2,29.712074303405572
1,7600.0,1262,330,930,2,29.684848484848484
1,7700.0,1281,334,945,2,29.691616766467067
1,7800.0,1290,334,954,2,29.691616766467067
1,7900.0,1302,339,960,3,29.68141592920354
1,8000.0,1317,343,970,4,29.667638483965014
1,8100.0,1332,350,981,1,29.722857142857144
1,8200.0,1351,352,994,5,29.75284090909091
1,8300.0,1373,354,1016,3,29.740112994350284
1,8400.0,1388,359,1026,3,29.7966573816156
1,8500.0,1401,365,1033,3,29.80821917808219
1,8600.0,1417,370,1046,1,29.872972972972974
1,8700.0,1436,372,1062,2,29.881720430107528
1,8800.0,1448,373,1072,3,29.87935656836461
1,8900.0,1461,378,1080,3,29.886243386243386
1,9000.0,1474,381,1093,0,29.88713910761155
1,9100.0,1492,384,1103,5,29.8515625
1,9200.0,1507,388,1117,2,29.84536082474227
1,9300.0,1527,393,1131,3,29.804071246819337
1,9400.0,1548,401,1144,3,29.790523690773068
1,9500.0,1561,402,1155,4,29.80597014925373
1,9600.0,1580,409,1166,5,29.843520782396087
1,9700.0,1591,413,1176,2,29.83777239709443
1,9800.0,1610,414,1192,4,29.82367149758454
1,9900.0,1633,415,1213,5,29.82168674698795
1,10000.0,1647,420,1225,2,29.8
1,10100.0,1655,422,1231,2,29.77962085308057
1,10200.0,1668,424,1244,0,29.78301886792453
1,10300.0,1686,426,1256,4,29.788732394366196
1,10400.0,1702,431,1266,5,29.80046403712297
1,10500.0,1720,433,1285,2,29.817551963048498
1,10600.0,1736,437,1293,6,29.782608695652176
1,10700.0,1749,440,1307,2,29.797727272727272
1,10800.0,1773,444,1322,7,29.75225225225225
1,10900.0,1793,447,1341,5,29.778523489932887
1,11000.0,1831,453,1371,7,29.766004415011036
1,11100.0,1859,458,1398,3,29.83187772925764
1,11200.0,1884,462,1420,2,29.861471861471863
1,11300.0,1918,469,1443,6,29.895522388059703
1,11400.0,1948,477,1465,6,29.970649895178198
1,11500.0,1972,483,1485,4,29.99792960662526
1,11600.0,1990,486,1500,4,30.01028806584362
1,11700.0,2007,490,1514,3,30.018367346938774
1,11800.0,2024,494,1526,4,30.010121457489877
1,11900.0,2039,498,1535,6,30.044176706827308
1,12000.0,2054,499,1554,1,30.052104208416832
1,12100.0,2068,505,1557,6,30.03762376237624
1,12200.0,2079,508,1568,3,30.041338582677167
1,12300.0,2098,515,1577,6,30.03106796116505
1,12400.0,2116,518,1593,5,30.05212355212355
1,12500.0,2137,526,1607,4,30.043726235741445
1,12600.0,2154,529,1620,5,30.02835538752363
1,12700.0,2186,536,1649,1,29.996268656716417
1,12800.0,2219,538,1676,5,30.016728624535315
1,12900.0,2239,542,1693,4,30.011070110701105
1,13000.0,2250,544,1704,2,30.001838235294116
1,13100.0,2270,547,1717,6,30.018281535648995
1,13200.0,2290,551,1734,5,30.005444646098002
1,13300.0,2308,554,1754,0,30.0
1,13400.0,2328,556,1770,2,30.005395683453237
1,13500.0,2342,558,1780,4,29.996415770609318
1,13600.0,2359,567,1792,0,29.98941798941799
1,13700.0,2391,573,1811,7,29.99301919720768
1,13800.0,2417,582,1831,4,29.972508591065292
1,13900.0,2436,587,1844,5,29.964224872231686
1,14000.0,2448,593,1853,2,29.966273187183813
1,14100.0,2480,595,1878,7,29.936134453781513
1,14200.0,2506,602,1898,6,29.930232558139537
1,14300.0,2532,613,1913,6,29.924959216965743
1,14400.0,2558,619,1933,6,29.925686591276254
1,14500.0,2583,626,1951,6,29.91214057507987
1,14600.0,2600,633,1964,3,29.919431279620852
1,14700.0,2625,641,1979,5,29.89547581903276
