episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,27,12,9,6,27.75
1,200.0,58,24,31,3,27.708333333333332
1,300.0,87,26,57,4,28.307692307692307
1,400.0,129,33,90,6,28.515151515151516
1,500.0,179,39,131,9,28.435897435897434
1,600.0,218,45,162,11,28.6
1,700.0,266,51,205,10,28.529411764705884
1,800.0,305,55,243,7,29.054545454545455
1,900.0,344,61,270,13,29.081967213114755
1,1000.0,376,69,300,7,29.536231884057973
1,1100.0,406,72,332,2,29.5
1,1200.0,429,79,345,5,29.354430379746834
1,1300.0,459,86,367,6,29.511627906976745
1,1400.0,489,91,392,6,29.395604395604394
1,1500.0,534,99,426,9,29.555555555555557
1,1600.0,568,103,460,5,29.796116504854368
1,1700.0,611,109,491,11,29.69724770642202
1,1800.0,638,112,522,4,29.955357142857142
1,1900.0,661,117,541,3,30.11111111111111
1,2000.0,694,118,569,7,30.076271186440678
1,2100.0,725,128,593,4,30.0078125
1,2200.0,749,135,606,8,29.977777777777778
1,2300.0,775,142,630,3,30.119718309859156
1,2400.0,799,147,648,4,30.14965986394558
1,2500.0,828,156,667,5,30.371794871794872
1,2600.0,858,163,686,9,30.39877300613497
1,2700.0,888,168,714,6,30.38095238095238
1,2800.0,930,177,746,7,30.401129943502823
1,2900.0,958,181,771,6,30.325966850828728
1,3000.0,987,186,795,6,30.36021505376344
1,3100.0,1020,194,821,5,30.587628865979383
1,3200.0,1076,199,868,9,30.55778894472362
1,3300.0,1115,207,899,9,30.806763285024154
1,3400.0,1155,213,934,8,30.8075117370892
1,3500.0,1195,219,972,4,30.753424657534246
1,3600.0,1237,225,1004,8,31.017777777777777
1,3700.0,1277,231,1037,9,31.07792207792208
1,3800.0,1315,236,1076,3,31.01271186440678
1,3900.0,1353,241,1107,5,30.991701244813278
1,4000.0,1398,246,1145,7,31.130081300813007
1,4100.0,1432,250,1176,6,31.168
1,4200.0,1463,256,1202,5,31.15625
1,4300.0,1488,259,1225,4,31.1969111969112
1,4400.0,1515,265,1244,6,31.181132075471698
1,4500.0,1549,273,1269,7,31.234432234432234
1,4600.0,1575,277,1295,3,31.256317689530686
1,4700.0,1602,278,1320,4,31.244604316546763
1,4800.0,1621,285,1331,5,31.147368421052633
1,4900.0,1639,288,1345,6,31.118055555555557
1,5000.0,1664,294,1364,6,31.071428571428573
1,5100.0,1682,298,1381,3,30.996644295302012
1,5200.0,1700,302,1395,3,31.02317880794702
1,5300.0,1739,308,1424,7,30.977272727272727
1,5400.0,1761,315,1443,3,31.082539682539682
1,5500.0,1794,324,1468,2,31.055555555555557
1,5600.0,1830,327,1495,8,31.051987767584098
1,5700.0,1869,334,1529,6,31.09880239520958
1,5800.0,1899,338,1557,4,31.124260355029588
1,5900.0,1932,343,1586,3,31.067055393586006
1,6000.0,1956,349,1603,4,31.143266475644698
1,6100.0,1995,354,1635,6,31.110169491525422
1,6200.0,2027,364,1659,4,31.11263736263736
1,6300.0,2072,367,1700,5,31.079019073569484
1,6400.0,2118,376,1737,5,31.02127659574468
1,6500.0,2154,380,1769,5,31.044736842105262
1,6600.0,2186,387,1795,4,31.051679586563306
1,6700.0,2222,396,1819,7,31.015151515151516
1,6800.0,2254,403,1846,5,31.054590570719604
1,6900.0,2285,406,1875,4,31.07881773399015
1,7000.0,2316,412,1898,6,31.058252427184467
1,7100.0,2357,419,1932,6,31.057279236276848
1,7200.0,2393,428,1960,5,31.0911214953271
1,7300.0,2425,433,1991,1,31.094688221709006
1,7400.0,2462,437,2019,6,31.1350114416476
1,7500.0,2514,442,2063,9,31.119909502262445
1,7600.0,2548,449,2093,6,31.146993318485524
1,7700.0,2588,453,2129,6,31.165562913907284
1,7800.0,2634,460,2166,8,31.219565217391306
1,7900.0,2655,464,2190,1,31.25
1,8000.0,2674,467,2203,4,31.239828693790148
1,8100.0,2699,472,2221,6,31.277542372881356
1,8200.0,2728,480,2243,5,31.295833333333334
1,8300.0,2776,488,2286,2,31.24590163934426
1,8400.0,2808,491,2311,6,31.24439918533605
1,8500.0,2847,499,2340,8,31.25250501002004
1,8600.0,2881,502,2375,4,31.247011952191237
1,8700.0,2917,509,2403,5,31.341846758349707
1,8800.0,2950,518,2424,8,31.316602316602317
1,8900.0,2991,523,2459,9,31.31357552581262
1,9000.0,3027,529,2493,5,31.347826086956523
1,9100.0,3070,539,2522,9,31.397031539888683
1,9200.0,3100,544,2551,5,31.426470588235293
1,9300.0,3146,550,2586,10,31.43090909090909
1,9400.0,3170,556,2611,3,31.440647482014388
1,9500.0,3185,559,2622,4,31.416815742397137
1,9600.0,3213,566,2643,4,31.446996466431095
1,9700.0,3238,569,2660,9,31.42706502636204
1,9800.0,3263,574,2685,4,31.45644599303136
1,9900.0,3290,581,2703,6,31.44234079173838
1,10000.0,3321,583,2734,4,31.44082332761578
1,10100.0,3348,589,2754,5,31.434634974533108
1,10200.0,3373,596,2773,4,31.441275167785236
1,10300.0,3391,601,2788,2,31.44758735440932
