episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,53,14,32,7,28.857142857142858
1,200.0,108,23,80,5,29.130434782608695
1,300.0,159,30,123,6,28.5
1,400.0,204,35,163,6,27.885714285714286
1,500.0,245,42,198,5,28.142857142857142
1,600.0,283,51,226,6,28.88235294117647
1,700.0,319,58,254,7,29.17241379310345
1,800.0,369,61,297,11,29.114754098360656
1,900.0,407,64,338,5,29.265625
1,1000.0,451,71,372,8,29.661971830985916
1,1100.0,504,79,415,10,29.88607594936709
1,1200.0,547,86,455,6,30.08139534883721
1,1300.0,584,91,487,6,30.24175824175824
1,1400.0,623,96,520,7,30.322916666666668
1,1500.0,650,100,544,6,30.15
1,1600.0,693,109,578,6,29.91743119266055
1,1700.0,728,111,609,8,29.90990990990991
1,1800.0,771,118,649,4,29.847457627118644
1,1900.0,821,121,693,7,29.867768595041323
1,2000.0,864,126,730,8,29.753968253968253
1,2100.0,896,131,763,2,29.81679389312977
1,2200.0,942,137,802,3,29.67883211678832
1,2300.0,992,144,844,4,29.625
1,2400.0,1029,151,870,8,29.67549668874172
1,2500.0,1076,155,911,10,29.664516129032258
1,2600.0,1125,166,953,6,29.897590361445783
1,2700.0,1159,171,986,2,29.970760233918128
1,2800.0,1212,181,1023,8,30.165745856353592
1,2900.0,1259,184,1066,9,30.222826086956523
1,3000.0,1294,188,1104,2,30.27127659574468
1,3100.0,1337,192,1137,8,30.182291666666668
1,3200.0,1388,199,1186,3,29.974874371859297
1,3300.0,1436,202,1229,5,30.07920792079208
1,3400.0,1480,208,1266,6,30.067307692307693
1,3500.0,1519,216,1300,3,29.97685185185185
1,3600.0,1550,220,1324,6,30.063636363636363
1,3700.0,1587,224,1361,2,30.044642857142858
1,3800.0,1619,227,1384,8,30.008810572687224
1,3900.0,1668,237,1421,10,29.873417721518987
1,4000.0,1709,241,1459,9,29.79253112033195
1,4100.0,1754,246,1503,5,29.821138211382113
1,4200.0,1801,252,1540,9,29.817460317460316
1,4300.0,1841,256,1577,8,29.8203125
1,4400.0,1891,263,1624,4,29.771863117870723
1,4500.0,1939,268,1662,9,29.757462686567163
1,4600.0,1991,278,1708,5,29.81294964028777
1,4700.0,2037,283,1748,6,29.74558303886926
1,4800.0,2083,288,1786,9,29.80902777777778
1,4900.0,2115,291,1821,3,29.7766323024055
1,5000.0,2159,298,1855,6,29.815436241610737
1,5100.0,2200,302,1890,8,29.801324503311257
1,5200.0,2240,310,1921,9,29.825806451612902
1,5300.0,2281,320,1958,3,29.915625
1,5400.0,2327,327,1995,5,29.89908256880734
1,5500.0,2364,330,2028,6,29.903030303030302
1,5600.0,2402,337,2061,4,29.81305637982196
1,5700.0,2438,344,2091,3,29.747093023255815
1,5800.0,2491,352,2132,7,29.758522727272727
1,5900.0,2534,355,2171,8,29.746478873239436
1,6000.0,2583,360,2217,6,29.738888888888887
1,6100.0,2624,368,2246,10,29.815217391304348
1,6200.0,2656,370,2284,2,29.754054054054055
1,6300.0,2702,377,2317,8,29.657824933687003
1,6400.0,2757,383,2363,11,29.631853785900784
1,6500.0,2792,390,2392,10,29.694871794871794
1,6600.0,2826,400,2417,9,29.685
1,6700.0,2866,407,2454,5,29.76167076167076
1,6800.0,2901,413,2481,7,29.784503631961257
1,6900.0,2952,417,2530,5,29.741007194244606
1,7000.0,2990,421,2562,7,29.731591448931116
1,7100.0,3033,426,2602,5,29.762910798122064
1,7200.0,3080,432,2643,5,29.76851851851852
1,7300.0,3121,438,2675,8,29.840182648401825
1,7400.0,3157,443,2712,2,29.86230248306998
1,7500.0,3196,448,2743,5,29.837053571428573
1,7600.0,3229,452,2771,6,29.838495575221238
1,7700.0,3268,460,2801,7,29.765217391304347
1,7800.0,3303,467,2833,3,29.75374732334047
1,7900.0,3342,473,2862,7,29.68076109936575
1,8000.0,3379,483,2891,5,29.70600414078675
1,8100.0,3418,489,2921,8,29.752556237218815
1,8200.0,3460,490,2965,5,29.773469387755103
1,8300.0,3492,495,2988,9,29.7010101010101
1,8400.0,3528,501,3020,7,29.696606786427147
1,8500.0,3566,509,3054,3,29.69941060903733
1,8600.0,3610,515,3088,7,29.70485436893204
1,8700.0,3658,520,3129,9,29.675
1,8800.0,3696,528,3167,1,29.642045454545453
1,8900.0,3736,531,3200,5,29.649717514124294
1,9000.0,3783,536,3237,10,29.625
1,9100.0,3827,540,3280,7,29.635185185185186
1,9200.0,3870,548,3316,6,29.616788321167885
1,9300.0,3914,554,3354,6,29.604693140794225
1,9400.0,3957,556,3391,10,29.60251798561151
1,9500.0,3998,564,3428,6,29.593971631205672
1,9600.0,4045,573,3466,6,29.57068062827225
1,9700.0,4090,576,3506,8,29.55034722222222
1,9800.0,4119,584,3531,4,29.57191780821918
1,9900.0,4159,588,3565,6,29.57312925170068
1,10000.0,4198,598,3595,5,29.489966555183948
1,10100.0,4239,600,3634,5,29.488333333333333
1,10200.0,4280,608,3665,7,29.50657894736842
1,10300.0,4325,613,3701,11,29.500815660685156
1,10400.0,4374,621,3740,13,29.52818035426731
1,10500.0,4416,629,3778,9,29.5818759936407
1,10600.0,4453,634,3813,6,29.589905362776026
1,10700.0,4494,642,3847,5,29.59190031152648
1,10800.0,4542,647,3890,5,29.587326120556416
1,10900.0,4581,649,3927,5,29.591679506933744
1,11000.0,4631,653,3970,8,29.54823889739663
1,11100.0,4666,659,4002,5,29.558421851289832
1,11200.0,4705,665,4035,5,29.553383458646618
1,11300.0,4778,672,4094,12,29.535714285714285
1,11400.0,4840,682,4149,9,29.59824046920821
1,11500.0,4884,686,4191,7,29.635568513119534
1,11600.0,4931,694,4232,5,29.638328530259365
1,11700.0,4967,700,4264,3,29.617142857142856
1,11800.0,5005,707,4292,6,29.63083451202263
