episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,33,12,17,4,28.666666666666668
1,200.0,62,18,41,3,29.555555555555557
1,300.0,83,21,58,4,30.142857142857142
1,400.0,113,26,84,3,30.384615384615383
1,500.0,136,31,102,3,30.06451612903226
1,600.0,164,36,124,4,30.055555555555557
1,700.0,204,42,155,7,29.214285714285715
1,800.0,240,47,185,8,28.97872340425532
1,900.0,257,52,203,2,29.23076923076923
1,1000.0,281,58,220,3,28.70689655172414
1,1100.0,324,63,254,7,28.523809523809526
1,1200.0,364,70,288,6,28.414285714285715
1,1300.0,402,80,320,2,29.1125
1,1400.0,436,83,348,5,29.132530120481928
1,1500.0,466,88,374,4,29.329545454545453
1,1600.0,487,95,389,3,29.4
1,1700.0,509,99,406,4,29.272727272727273
1,1800.0,549,106,437,6,29.18867924528302
1,1900.0,582,113,465,4,29.17699115044248
1,2000.0,613,120,485,8,29.075
1,2100.0,646,127,510,9,28.913385826771652
1,2200.0,674,135,534,5,28.881481481481483
1,2300.0,711,143,563,5,28.95104895104895
1,2400.0,742,150,591,1,28.993333333333332
1,2500.0,778,153,618,7,28.954248366013072
1,2600.0,820,161,651,8,29.1055900621118
1,2700.0,849,166,678,5,29.16867469879518
1,2800.0,884,169,708,7,29.183431952662723
1,2900.0,927,174,744,9,29.29310344827586
1,3000.0,966,179,781,6,29.307262569832403
1,3100.0,997,187,804,6,29.245989304812834
1,3200.0,1034,193,836,5,29.3419689119171
1,3300.0,1066,197,861,8,29.3248730964467
1,3400.0,1096,205,888,3,29.31219512195122
1,3500.0,1123,211,909,3,29.407582938388625
1,3600.0,1162,215,936,11,29.306976744186045
1,3700.0,1196,222,971,3,29.36036036036036
1,3800.0,1236,225,1002,9,29.324444444444445
1,3900.0,1271,235,1030,6,29.382978723404257
1,4000.0,1306,242,1056,8,29.39669421487603
1,4100.0,1340,244,1090,6,29.491803278688526
1,4200.0,1395,249,1137,9,29.48995983935743
1,4300.0,1440,254,1178,8,29.551181102362204
1,4400.0,1503,270,1223,10,29.66296296296296
1,4500.0,1557,275,1277,5,29.658181818181816
1,4600.0,1615,280,1325,10,29.71785714285714
1,4700.0,1672,289,1374,9,29.67128027681661
1,4800.0,1714,298,1410,6,29.70469798657718
1,4900.0,1768,305,1456,7,29.744262295081967
1,5000.0,1814,310,1497,7,29.83225806451613
1,5100.0,1862,314,1540,8,29.898089171974522
1,5200.0,1918,320,1589,9,29.9875
1,5300.0,1967,326,1634,7,30.06441717791411
1,5400.0,2021,334,1676,11,30.119760479041915
1,5500.0,2072,340,1721,11,30.094117647058823
1,5600.0,2126,340,1777,9,30.094117647058823
1,5700.0,2177,347,1821,9,30.14121037463977
1,5800.0,2222,351,1864,7,30.136752136752136
1,5900.0,2278,359,1915,4,30.03899721448468
1,6000.0,2337,370,1960,7,30.07027027027027
1,6100.0,2384,379,1998,7,30.105540897097626
1,6200.0,2434,386,2038,10,30.134715025906736
1,6300.0,2501,391,2106,4,30.153452685421996
1,6400.0,2567,396,2163,8,30.156565656565657
