episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,14,5,7,2,21.0
1,200.0,24,7,14,3,21.857142857142858
1,300.0,35,14,20,1,24.928571428571427
1,400.0,38,15,23,0,25.333333333333332
1,500.0,42,17,23,2,25.58823529411765
1,600.0,52,24,25,3,26.416666666666668
1,700.0,61,28,31,2,26.642857142857142
1,800.0,69,31,36,2,26.387096774193548
1,900.0,81,37,39,5,27.7027027027027
1,1000.0,89,38,50,1,27.894736842105264
1,1100.0,94,41,53,0,28.121951219512194
1,1200.0,102,44,56,2,28.545454545454547
1,1300.0,114,51,57,6,29.235294117647058
1,1400.0,118,52,65,1,29.346153846153847
1,1500.0,129,58,68,3,28.93103448275862
1,1600.0,139,61,76,2,29.262295081967213
1,1700.0,147,65,79,3,29.76923076923077
1,1800.0,157,70,83,4,30.057142857142857
1,1900.0,170,74,91,5,30.216216216216218
1,2000.0,185,79,102,4,30.17721518987342
1,2100.0,200,82,114,4,30.146341463414632
1,2200.0,216,87,127,2,30.333333333333332
1,2300.0,229,90,135,4,30.244444444444444
1,2400.0,236,92,144,0,30.25
1,2500.0,244,96,146,2,30.5
1,2600.0,248,101,146,1,30.613861386138613
1,2700.0,253,105,146,2,30.61904761904762
1,2800.0,260,110,148,2,30.427272727272726
1,2900.0,266,115,149,2,30.408695652173915
1,3000.0,277,121,152,4,30.429752066115704
1,3100.0,286,126,158,2,30.444444444444443
1,3200.0,296,128,162,6,30.421875
1,3300.0,304,133,166,5,30.451127819548873
1,3400.0,312,141,170,1,30.51063829787234
1,3500.0,319,145,174,0,30.593103448275862
1,3600.0,333,150,179,4,30.48
1,3700.0,345,155,189,1,30.56774193548387
1,3800.0,359,157,195,7,30.53503184713376
1,3900.0,378,162,207,9,30.512345679012345
1,4000.0,391,167,223,1,30.520958083832337
1,4100.0,404,170,233,1,30.58823529411765
1,4200.0,422,174,246,2,30.603448275862068
1,4300.0,434,176,256,2,30.6875
1,4400.0,451,177,269,5,30.666666666666668
1,4500.0,458,179,277,2,30.631284916201118
1,4600.0,473,188,281,4,30.72340425531915
1,4700.0,483,195,286,2,30.733333333333334
1,4800.0,490,198,288,4,30.71212121212121
1,4900.0,500,206,290,4,30.75728155339806
1,5000.0,509,215,294,0,30.84186046511628
1,5100.0,516,217,298,1,30.8110599078341
1,5200.0,526,223,302,1,30.82511210762332
1,5300.0,539,228,307,4,30.785087719298247
1,5400.0,545,231,312,2,30.757575757575758
1,5500.0,551,235,313,3,30.761702127659575
1,5600.0,559,241,316,2,30.70539419087137
1,5700.0,568,244,319,5,30.692622950819672
1,5800.0,573,248,323,2,30.625
1,5900.0,583,256,326,1,30.62109375
1,6000.0,590,259,328,3,30.563706563706564
1,6100.0,601,265,333,3,30.6
1,6200.0,609,270,336,3,30.6
1,6300.0,618,272,345,1,30.61764705882353
1,6400.0,623,275,348,0,30.625454545454545
1,6500.0,631,283,348,0,30.575971731448764
1,6600.0,637,284,352,1,30.577464788732396
1,6700.0,643,288,352,3,30.55902777777778
1,6800.0,651,295,354,2,30.484745762711864
1,6900.0,657,301,354,2,30.45514950166113
1,7000.0,663,306,356,1,30.486928104575163
1,7100.0,671,311,356,4,30.421221864951768
1,7200.0,678,315,361,2,30.466666666666665
1,7300.0,684,320,362,2,30.528125
1,7400.0,693,327,365,1,30.483180428134556
1,7500.0,703,331,369,3,30.45015105740181
1,7600.0,713,334,377,2,30.440119760479043
1,7700.0,723,336,384,3,30.482142857142858
1,7800.0,729,338,389,2,30.48224852071006
1,7900.0,742,346,391,5,30.459537572254334
1,8000.0,756,351,403,2,30.47008547008547
1,8100.0,762,352,408,2,30.460227272727273
1,8200.0,770,357,408,5,30.49299719887955
1,8300.0,781,364,415,2,30.431318681318682
1,8400.0,793,367,424,2,30.411444141689373
1,8500.0,804,368,435,1,30.410326086956523
1,8600.0,808,369,439,0,30.40108401084011
1,8700.0,819,375,442,2,30.373333333333335
1,8800.0,828,377,449,2,30.389920424403183
1,8900.0,834,380,450,4,30.392105263157895
1,9000.0,839,387,451,1,30.4031007751938
1,9100.0,846,390,453,3,30.407692307692308
1,9200.0,855,395,457,3,30.422784810126583
1,9300.0,859,398,460,1,30.444723618090453
1,9400.0,869,405,462,2,30.380246913580248
1,9500.0,874,409,465,0,30.34963325183374
1,9600.0,883,415,467,1,30.29879518072289
1,9700.0,896,422,473,1,30.265402843601894
1,9800.0,906,427,475,4,30.330210772833723
1,9900.0,915,430,484,1,30.323255813953487
1,10000.0,921,433,487,1,30.300230946882216
1,10100.0,936,439,491,6,30.339407744874716
1,10200.0,945,443,501,1,30.336343115124155
1,10300.0,949,446,502,1,30.32286995515695
1,10400.0,960,452,505,3,30.27654867256637
1,10500.0,972,455,514,3,30.22197802197802
1,10600.0,980,458,520,2,30.24454148471616
1,10700.0,985,460,523,2,30.26086956521739
1,10800.0,994,467,526,1,30.194860813704498
1,10900.0,1003,473,529,1,30.15433403805497
1,11000.0,1015,478,535,2,30.175732217573223
1,11100.0,1024,478,545,1,30.175732217573223
1,11200.0,1031,481,547,3,30.178794178794178
1,11300.0,1036,485,549,2,30.212371134020618
1,11400.0,1045,492,551,2,30.176829268292682
1,11500.0,1056,498,557,1,30.13855421686747
1,11600.0,1067,503,563,1,30.139165009940356
1,11700.0,1074,508,564,2,30.1496062992126
1,11800.0,1084,512,570,2,30.1875
1,11900.0,1091,513,578,0,30.169590643274855
1,12000.0,1099,518,581,0,30.177606177606176
1,12100.0,1109,522,585,2,30.189655172413794
1,12200.0,1119,525,589,5,30.194285714285716
1,12300.0,1126,528,596,2,30.18371212121212
1,12400.0,1132,531,600,1,30.17702448210923
1,12500.0,1143,540,601,2,30.20925925925926
1,12600.0,1153,543,607,3,30.23204419889503
1,12700.0,1169,549,617,3,30.258652094717668
1,12800.0,1174,551,622,1,30.270417422867514
1,12900.0,1182,555,625,2,30.27027027027027
1,13000.0,1189,559,626,4,30.262969588550984
1,13100.0,1202,565,634,3,30.316814159292036
1,13200.0,1215,568,643,4,30.33274647887324
1,13300.0,1232,572,656,4,30.353146853146853
1,13400.0,1239,575,661,3,30.356521739130436
1,13500.0,1255,583,666,6,30.361921097770153
1,13600.0,1266,585,679,2,30.388034188034187
1,13700.0,1281,588,686,7,30.421768707482993
1,13800.0,1292,594,694,4,30.393939393939394
1,13900.0,1303,601,700,2,30.396006655574045
1,14000.0,1321,607,710,4,30.39868204283361
1,14100.0,1341,610,726,5,30.385245901639344
1,14200.0,1350,613,735,2,30.39477977161501
1,14300.0,1360,615,740,5,30.39349593495935
1,14400.0,1370,618,749,3,30.401294498381876
1,14500.0,1390,625,761,4,30.4048
1,14600.0,1402,633,766,3,30.333333333333332
1,14700.0,1413,637,773,3,30.307692307692307
1,14800.0,1420,641,778,1,30.327613104524183
1,14900.0,1439,647,787,5,30.35239567233385
1,15000.0,1446,651,792,3,30.362519201228878
1,15100.0,1452,654,794,4,30.383792048929664
1,15200.0,1458,660,796,2,30.427272727272726
1,15300.0,1464,666,797,1,30.42042042042042
1,15400.0,1471,670,799,2,30.41044776119403
1,15500.0,1480,676,801,3,30.39792899408284
1,15600.0,1489,681,805,3,30.38179148311307
1,15700.0,1495,684,811,0,30.36111111111111
1,15800.0,1500,686,812,2,30.361516034985424
1,15900.0,1506,689,814,3,30.375907111756167
1,16000.0,1516,697,817,2,30.3558106169297
1,16100.0,1526,701,823,2,30.34950071326676
1,16200.0,1534,703,828,3,30.34850640113798
1,16300.0,1544,708,834,2,30.38135593220339
1,16400.0,1555,713,838,4,30.366058906030855
1,16500.0,1562,715,845,2,30.365034965034965
1,16600.0,1575,725,847,3,30.419310344827586
1,16700.0,1584,727,855,2,30.4181568088033
1,16800.0,1589,728,860,1,30.41346153846154
1,16900.0,1593,732,860,1,30.40573770491803
1,17000.0,1598,735,862,1,30.397278911564626
1,17100.0,1605,738,864,3,30.384823848238483
1,17200.0,1610,740,868,2,30.375675675675677
1,17300.0,1619,747,870,2,30.386880856760374
1,17400.0,1628,750,875,3,30.388
1,17500.0,1636,759,876,1,30.35836627140975
1,17600.0,1643,761,881,1,30.37582128777924
1,17700.0,1652,765,884,3,30.376470588235293
1,17800.0,1661,770,890,1,30.38961038961039
1,17900.0,1665,773,891,1,30.384217335058214
1,18000.0,1669,775,892,2,30.37548387096774
1,18100.0,1679,780,894,5,30.346153846153847
1,18200.0,1690,786,900,4,30.344783715012724
1,18300.0,1698,787,910,1,30.3430749682338
1,18400.0,1709,789,916,4,30.35234474017744
1,18500.0,1717,794,921,2,30.376574307304786
1,18600.0,1723,795,924,4,30.37735849056604
1,18700.0,1730,800,928,2,30.37875
1,18800.0,1742,807,932,3,30.405204460966544
1,18900.0,1747,809,935,3,30.414091470951792
1,19000.0,1753,813,938,2,30.403444034440344
1,19100.0,1761,817,941,3,30.39167686658507
1,19200.0,1772,823,947,2,30.425273390036452
1,19300.0,1783,827,953,3,30.44740024183797
1,19400.0,1795,831,960,4,30.450060168471722
1,19500.0,1813,835,976,2,30.451497005988024
1,19600.0,1829,838,988,3,30.45346062052506
1,19700.0,1843,841,999,3,30.461355529131986
1,19800.0,1851,845,1005,1,30.462721893491125
1,19900.0,1864,854,1008,2,30.49648711943794
1,20000.0,1875,856,1015,4,30.501168224299064
