episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,49,14,31,4,23.857142857142858
1,200.0,99,20,73,6,24.75
1,300.0,136,29,95,12,25.96551724137931
1,400.0,198,35,157,6,27.02857142857143
1,500.0,263,42,213,8,27.69047619047619
1,600.0,324,52,266,6,28.653846153846153
1,700.0,377,55,311,11,28.87272727272727
1,800.0,445,60,377,8,28.766666666666666
1,900.0,505,64,432,9,28.40625
1,1000.0,566,66,493,7,28.46969696969697
1,1100.0,630,71,552,7,28.91549295774648
1,1200.0,692,75,608,9,29.013333333333332
1,1300.0,754,82,664,8,29.609756097560975
1,1400.0,818,86,722,10,29.627906976744185
1,1500.0,868,90,769,9,29.866666666666667
1,1600.0,927,95,826,6,30.010526315789473
1,1700.0,989,103,879,7,29.97087378640777
1,1800.0,1055,109,936,10,30.18348623853211
1,1900.0,1127,117,999,11,30.478632478632477
1,2000.0,1191,124,1059,8,30.54032258064516
1,2100.0,1268,130,1122,16,30.630769230769232
1,2200.0,1340,140,1191,9,30.764285714285716
1,2300.0,1383,146,1230,7,30.84931506849315
1,2400.0,1446,156,1282,8,30.653846153846153
1,2500.0,1517,161,1345,11,30.726708074534162
1,2600.0,1591,170,1414,7,30.794117647058822
1,2700.0,1641,179,1454,8,30.687150837988828
1,2800.0,1709,186,1519,4,30.467741935483872
1,2900.0,1768,192,1568,8,30.484375
1,3000.0,1830,198,1623,9,30.494949494949495
1,3100.0,1886,204,1671,11,30.475490196078432
1,3200.0,1948,211,1726,11,30.620853080568722
1,3300.0,2008,214,1785,9,30.733644859813083
1,3400.0,2090,223,1856,11,30.713004484304932
1,3500.0,2144,229,1905,10,30.790393013100438
1,3600.0,2211,236,1969,6,30.716101694915253
1,3700.0,2274,240,2020,14,30.733333333333334
1,3800.0,2353,246,2095,12,30.796747967479675
1,3900.0,2425,251,2159,15,30.852589641434264
1,4000.0,2484,260,2218,6,30.823076923076922
1,4100.0,2542,265,2274,3,30.82264150943396
1,4200.0,2606,269,2330,7,30.821561338289964
1,4300.0,2663,274,2381,8,30.883211678832115
1,4400.0,2728,283,2433,12,30.858657243816253
1,4500.0,2788,292,2488,8,31.013698630136986
1,4600.0,2845,301,2539,5,30.85049833887043
1,4700.0,2902,305,2590,7,30.79672131147541
1,4800.0,2955,312,2637,6,30.865384615384617
1,4900.0,3007,320,2677,10,30.846875
1,5000.0,3073,324,2742,7,30.80246913580247
1,5100.0,3116,332,2775,9,30.795180722891565
1,5200.0,3159,337,2815,7,30.798219584569733
1,5300.0,3203,341,2853,9,30.7683284457478
1,5400.0,3258,350,2900,8,30.748571428571427
1,5500.0,3328,352,2968,8,30.80965909090909
1,5600.0,3386,361,3016,9,30.831024930747922
1,5700.0,3444,367,3072,5,30.844686648501362
1,5800.0,3515,378,3134,3,30.71693121693122
1,5900.0,3573,380,3180,13,30.731578947368423
1,6000.0,3630,387,3235,8,30.751937984496124
1,6100.0,3695,393,3288,14,30.770992366412212
1,6200.0,3756,402,3349,5,30.885572139303484
1,6300.0,3815,408,3398,9,30.88480392156863
1,6400.0,3893,415,3471,7,30.918072289156626
1,6500.0,3952,418,3524,10,30.976076555023923
1,6600.0,4016,429,3573,14,30.946386946386948
1,6700.0,4081,436,3639,6,30.972477064220183
1,6800.0,4151,441,3698,12,30.975056689342402
1,6900.0,4209,449,3749,11,30.979955456570156
1,7000.0,4254,453,3796,5,30.951434878587197
1,7100.0,4313,459,3844,10,30.9281045751634
1,7200.0,4382,467,3907,8,30.869379014989292
1,7300.0,4438,474,3955,9,30.854430379746834
1,7400.0,4499,482,4009,8,30.856846473029044
1,7500.0,4557,486,4067,4,30.833333333333332
1,7600.0,4625,493,4123,9,30.84787018255578
1,7700.0,4699,500,4189,10,30.814
1,7800.0,4756,509,4237,10,30.860510805500983
1,7900.0,4818,519,4290,9,30.863198458574182
1,8000.0,4870,529,4335,6,30.822306238185256
1,8100.0,4927,537,4381,9,30.752327746741155
1,8200.0,4988,544,4436,8,30.707720588235293
1,8300.0,5045,550,4488,7,30.683636363636364
1,8400.0,5115,559,4547,9,30.681574239713775
1,8500.0,5184,567,4607,10,30.61904761904762
1,8600.0,5258,575,4678,5,30.537391304347825
1,8700.0,5319,578,4733,8,30.527681660899653
1,8800.0,5383,585,4788,10,30.535042735042737
1,8900.0,5448,589,4850,9,30.499151103565364
1,9000.0,5503,600,4895,8,30.495
1,9100.0,5564,606,4950,8,30.501650165016503
1,9200.0,5616,610,5001,5,30.48688524590164
1,9300.0,5681,618,5052,11,30.493527508090615
1,9400.0,5734,627,5098,9,30.54385964912281
1,9500.0,5801,632,5157,12,30.56645569620253
1,9600.0,5864,637,5220,7,30.54160125588697
1,9700.0,5916,646,5264,6,30.546439628482972
1,9800.0,5995,651,5336,8,30.531490015360983
1,9900.0,6065,657,5398,10,30.54794520547945
1,10000.0,6132,663,5459,10,30.574660633484164
1,10100.0,6198,670,5524,4,30.577611940298507
1,10200.0,6250,679,5566,5,30.587628865979383
1,10300.0,6305,684,5612,9,30.57456140350877
1,10400.0,6375,694,5671,10,30.61671469740634
1,10500.0,6432,700,5724,8,30.64
1,10600.0,6495,706,5783,6,30.64589235127479
1,10700.0,6563,711,5847,5,30.627285513361464
1,10800.0,6624,714,5905,5,30.6218487394958
1,10900.0,6690,721,5958,11,30.68515950069348
1,11000.0,6745,730,6012,3,30.697260273972603
1,11100.0,6828,736,6083,9,30.69701086956522
1,11200.0,6877,743,6125,9,30.702557200538358
1,11300.0,6940,750,6181,9,30.717333333333332
1,11400.0,7006,755,6243,8,30.704635761589405
1,11500.0,7037,759,6267,11,30.744400527009223
1,11600.0,7090,768,6315,7,30.727864583333332
1,11700.0,7137,773,6358,6,30.763260025873223
1,11800.0,7205,776,6413,16,30.76417525773196
1,11900.0,7261,782,6472,7,30.76086956521739
1,12000.0,7318,787,6526,5,30.75730622617535
1,12100.0,7373,792,6577,4,30.757575757575758
1,12200.0,7428,796,6628,4,30.748743718592966
1,12300.0,7478,805,6665,8,30.744099378881987
1,12400.0,7547,810,6732,5,30.738271604938273
1,12500.0,7609,817,6782,10,30.75887392900857
1,12600.0,7672,819,6847,6,30.774114774114775
1,12700.0,7730,823,6899,8,30.77156743620899
1,12800.0,7792,832,6956,4,30.801682692307693
1,12900.0,7847,836,7005,6,30.820574162679424
1,13000.0,7914,839,7066,9,30.831942789034564
1,13100.0,7965,847,7108,10,30.841794569067297
1,13200.0,8034,853,7175,6,30.852286049237982
1,13300.0,8094,857,7228,9,30.852975495915985
1,13400.0,8173,863,7302,8,30.86210892236385
1,13500.0,8225,871,7349,5,30.874856486796784
1,13600.0,8266,877,7384,5,30.844925883694412
1,13700.0,8305,879,7418,8,30.830489192263936
1,13800.0,8340,887,7448,5,30.829763246899663
1,13900.0,8384,894,7480,10,30.78187919463087
1,14000.0,8431,901,7524,6,30.771365149833517
1,14100.0,8470,908,7551,11,30.788546255506606
1,14200.0,8512,911,7593,8,30.78265642151482
1,14300.0,8565,915,7640,10,30.791256830601093
1,14400.0,8602,923,7676,3,30.7919826652221
1,14500.0,8635,927,7703,5,30.771305285868394
1,14600.0,8679,935,7734,10,30.74331550802139
1,14700.0,8745,945,7788,12,30.73968253968254
1,14800.0,8798,951,7842,5,30.72975814931651
1,14900.0,8849,958,7883,8,30.723382045929018
1,15000.0,8913,961,7949,3,30.70655567117586
1,15100.0,8969,967,7995,7,30.729058945191312
1,15200.0,9028,974,8047,7,30.717659137577
1,15300.0,9094,983,8102,9,30.71820956256358
1,15400.0,9141,991,8142,8,30.709384460141273
1,15500.0,9200,994,8196,10,30.697183098591548
1,15600.0,9261,1002,8250,9,30.67864271457086
1,15700.0,9328,1010,8313,5,30.684158415841583
1,15800.0,9405,1017,8372,16,30.669616519174042
1,15900.0,9471,1023,8443,5,30.668621700879765
1,16000.0,9520,1027,8483,10,30.643622200584225
1,16100.0,9583,1037,8538,8,30.62873674059788
1,16200.0,9657,1042,8604,11,30.63531669865643
1,16300.0,9735,1046,8681,8,30.630975143403443
1,16400.0,9799,1053,8738,8,30.63627730294397
1,16500.0,9859,1064,8785,10,30.68515037593985
1,16600.0,9914,1072,8837,5,30.67350746268657
1,16700.0,9973,1079,8886,8,30.696941612604263
1,16800.0,10041,1083,8947,11,30.706371191135734
1,16900.0,10116,1087,9018,11,30.712051517939283
1,17000.0,10189,1090,9088,11,30.723853211009175
1,17100.0,10242,1095,9137,10,30.711415525114155
1,17200.0,10301,1100,9191,10,30.71
1,17300.0,10364,1109,9243,12,30.715058611361588
1,17400.0,10420,1112,9300,8,30.714028776978417
1,17500.0,10483,1117,9360,6,30.700984780662488
1,17600.0,10543,1121,9415,7,30.68421052631579
1,17700.0,10598,1125,9462,11,30.706666666666667
1,17800.0,10662,1134,9518,10,30.753968253968253
1,17900.0,10719,1140,9570,9,30.75964912280702
1,18000.0,10777,1144,9622,11,30.778846153846153
1,18100.0,10824,1150,9661,13,30.777391304347827
1,18200.0,10865,1157,9700,8,30.787381158167676
1,18300.0,10908,1160,9742,6,30.795689655172414
1,18400.0,10947,1168,9773,6,30.785102739726028
1,18500.0,10980,1175,9801,4,30.75744680851064
