episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,26,12,11,3,29.5
1,200.0,70,17,48,5,29.647058823529413
1,300.0,116,24,84,8,29.083333333333332
1,400.0,162,31,126,5,29.483870967741936
1,500.0,208,40,161,7,29.35
1,600.0,265,46,217,2,29.695652173913043
1,700.0,316,50,260,6,29.74
1,800.0,355,54,297,4,29.88888888888889
1,900.0,412,60,344,8,30.016666666666666
1,1000.0,462,68,384,10,29.735294117647058
1,1100.0,521,74,438,9,29.91891891891892
1,1200.0,572,82,480,10,29.98780487804878
1,1300.0,631,89,532,10,29.865168539325843
1,1400.0,688,96,588,4,30.0625
1,1500.0,746,103,636,7,30.116504854368934
1,1600.0,777,112,659,6,30.285714285714285
1,1700.0,817,119,694,4,30.134453781512605
1,1800.0,841,123,713,5,30.056910569105693
1,1900.0,881,129,747,5,29.953488372093023
1,2000.0,912,132,776,4,29.87878787878788
1,2100.0,945,137,804,4,29.708029197080293
1,2200.0,976,145,827,4,29.544827586206896
1,2300.0,1006,148,847,11,29.675675675675677
1,2400.0,1043,153,890,0,29.477124183006534
1,2500.0,1081,157,919,5,29.471337579617835
1,2600.0,1120,161,953,6,29.53416149068323
1,2700.0,1175,167,998,10,29.592814371257486
1,2800.0,1213,170,1034,9,29.611764705882354
1,2900.0,1264,181,1075,8,29.756906077348066
1,3000.0,1312,186,1120,6,29.607526881720432
1,3100.0,1364,194,1163,7,29.582474226804123
1,3200.0,1411,199,1202,10,29.728643216080403
1,3300.0,1469,206,1257,6,29.844660194174757
1,3400.0,1511,211,1297,3,29.94312796208531
1,3500.0,1559,215,1338,6,29.962790697674418
1,3600.0,1603,219,1373,11,29.922374429223744
1,3700.0,1641,229,1404,8,29.799126637554586
1,3800.0,1672,234,1429,9,29.88888888888889
1,3900.0,1695,238,1453,4,29.962184873949578
1,4000.0,1729,245,1478,6,29.86530612244898
1,4100.0,1763,250,1508,5,29.936
1,4200.0,1801,256,1539,6,29.85546875
1,4300.0,1832,257,1570,5,29.85603112840467
1,4400.0,1861,261,1594,6,29.835249042145595
1,4500.0,1902,269,1626,7,29.933085501858734
1,4600.0,1934,277,1654,3,29.884476534296027
1,4700.0,1961,281,1674,6,29.93594306049822
1,4800.0,1988,287,1697,4,29.829268292682926
1,4900.0,2030,296,1727,7,29.72635135135135
1,5000.0,2063,297,1763,3,29.707070707070706
1,5100.0,2090,304,1779,7,29.79605263157895
1,5200.0,2130,308,1817,5,29.782467532467532
1,5300.0,2162,310,1848,4,29.774193548387096
1,5400.0,2186,315,1867,4,29.8
1,5500.0,2221,322,1892,7,29.875776397515526
1,5600.0,2251,329,1918,4,29.9209726443769
1,5700.0,2281,332,1941,8,29.91867469879518
1,5800.0,2314,337,1975,2,29.976261127596437
1,5900.0,2358,344,2010,4,29.968023255813954
1,6000.0,2394,352,2036,6,30.03409090909091
1,6100.0,2424,360,2060,4,30.005555555555556
1,6200.0,2454,365,2087,2,30.016438356164382
1,6300.0,2475,371,2104,0,29.975741239892184
1,6400.0,2515,374,2136,5,29.93048128342246
1,6500.0,2557,377,2174,6,29.97082228116711
1,6600.0,2588,380,2204,4,30.018421052631577
1,6700.0,2619,386,2229,4,29.963730569948186
1,6800.0,2661,390,2265,6,29.905128205128204
1,6900.0,2703,393,2301,9,29.8676844783715
1,7000.0,2747,401,2341,5,29.892768079800497
1,7100.0,2781,411,2361,9,29.83941605839416
1,7200.0,2813,417,2389,7,29.985611510791365
1,7300.0,2850,426,2422,2,30.009389671361504
1,7400.0,2901,432,2463,6,29.99074074074074
1,7500.0,2958,438,2511,9,30.057077625570777
1,7600.0,3014,443,2560,11,30.173814898419863
1,7700.0,3068,449,2610,9,30.285077951002226
1,7800.0,3109,455,2645,9,30.307692307692307
1,7900.0,3162,459,2696,7,30.320261437908496
1,8000.0,3207,467,2733,7,30.346895074946467
1,8100.0,3249,475,2763,11,30.385263157894737
