episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,54,15,32,7,27.0
1,200.0,101,22,73,6,28.40909090909091
1,300.0,139,26,107,6,29.0
1,400.0,186,32,148,6,29.34375
1,500.0,225,36,182,7,29.555555555555557
1,600.0,271,39,223,9,29.615384615384617
1,700.0,315,42,265,8,29.595238095238095
1,800.0,361,49,304,8,29.877551020408163
1,900.0,398,54,342,2,30.203703703703702
1,1000.0,445,57,382,6,30.31578947368421
1,1100.0,484,64,416,4,29.90625
1,1200.0,537,67,460,10,29.567164179104477
1,1300.0,573,75,495,3,29.85333333333333
1,1400.0,611,80,524,7,29.7625
1,1500.0,647,85,562,0,29.870588235294118
1,1600.0,694,91,595,8,29.67032967032967
1,1700.0,754,101,646,7,29.722772277227723
1,1800.0,801,107,682,12,29.785046728971963
1,1900.0,856,115,735,6,30.026086956521738
1,2000.0,908,124,782,2,30.137096774193548
1,2100.0,950,128,818,4,30.0703125
1,2200.0,995,136,852,7,30.21323529411765
1,2300.0,1025,146,873,6,30.431506849315067
1,2400.0,1079,151,921,7,30.37748344370861
1,2500.0,1114,157,949,8,30.312101910828027
1,2600.0,1157,163,988,6,30.208588957055216
1,2700.0,1212,168,1039,5,30.107142857142858
1,2800.0,1246,174,1059,13,30.17816091954023
1,2900.0,1284,182,1094,8,30.34065934065934
1,3000.0,1326,190,1134,2,30.231578947368423
1,3100.0,1369,195,1166,8,30.112820512820512
1,3200.0,1412,203,1204,5,30.133004926108374
1,3300.0,1463,207,1250,6,30.154589371980677
1,3400.0,1507,216,1283,8,29.97222222222222
1,3500.0,1549,224,1318,7,30.084821428571427
1,3600.0,1588,230,1356,2,29.94782608695652
1,3700.0,1630,237,1387,6,29.843881856540083
1,3800.0,1676,246,1423,7,29.760162601626018
1,3900.0,1725,254,1466,5,29.783464566929133
1,4000.0,1770,261,1504,5,29.839080459770116
1,4100.0,1804,271,1529,4,29.830258302583026
1,4200.0,1869,277,1587,5,29.76534296028881
1,4300.0,1943,281,1654,8,29.790035587188612
1,4400.0,2012,287,1718,7,29.881533101045296
1,4500.0,2079,293,1779,7,29.965870307167236
1,4600.0,2152,298,1842,12,30.013422818791945
1,4700.0,2213,303,1899,11,30.056105610561055
1,4800.0,2293,310,1972,11,30.14516129032258
1,4900.0,2351,315,2028,8,30.114285714285714
1,5000.0,2420,322,2090,8,30.071428571428573
