episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,27,13,9,5,29.076923076923077
1,200.0,56,22,30,4,28.227272727272727
1,300.0,72,25,45,2,28.92
1,400.0,98,33,57,8,30.484848484848484
1,500.0,133,39,91,3,30.0
1,600.0,173,45,120,8,30.733333333333334
1,700.0,209,52,153,4,31.192307692307693
1,800.0,242,54,183,5,31.11111111111111
1,900.0,282,62,210,10,30.983870967741936
1,1000.0,328,72,247,9,31.291666666666668
1,1100.0,358,78,272,8,31.44871794871795
1,1200.0,400,84,312,4,31.38095238095238
1,1300.0,440,91,341,8,31.582417582417584
1,1400.0,488,102,381,5,31.65686274509804
1,1500.0,533,110,421,2,31.71818181818182
1,1600.0,573,114,453,6,31.614035087719298
1,1700.0,618,121,491,6,31.644628099173552
1,1800.0,646,128,512,6,31.59375
1,1900.0,676,135,537,4,31.51851851851852
1,2000.0,703,139,560,4,31.66906474820144
1,2100.0,724,146,573,5,31.698630136986303
1,2200.0,754,150,595,9,31.686666666666667
1,2300.0,774,157,614,3,31.56687898089172
1,2400.0,814,162,644,8,31.574074074074073
1,2500.0,839,168,664,7,31.625
1,2600.0,862,175,683,4,31.514285714285716
1,2700.0,884,179,702,3,31.441340782122904
1,2800.0,907,184,715,8,31.342391304347824
1,2900.0,931,187,738,6,31.385026737967916
1,3000.0,951,191,758,2,31.471204188481675
1,3100.0,981,200,778,3,31.3
1,3200.0,1018,204,808,6,31.279411764705884
1,3300.0,1049,209,835,5,31.220095693779903
1,3400.0,1070,210,854,6,31.185714285714287
1,3500.0,1096,216,877,3,31.14351851851852
1,3600.0,1117,221,892,4,31.18552036199095
1,3700.0,1138,229,905,4,31.17467248908297
1,3800.0,1167,233,928,6,31.17167381974249
1,3900.0,1192,237,953,2,31.126582278481013
1,4000.0,1212,240,966,6,31.083333333333332
1,4100.0,1239,245,989,5,31.114285714285714
1,4200.0,1266,250,1012,4,31.004
1,4300.0,1301,256,1035,10,31.09765625
1,4400.0,1317,266,1050,1,31.127819548872182
1,4500.0,1335,269,1060,6,31.107806691449813
1,4600.0,1353,275,1076,2,31.01090909090909
1,4700.0,1392,282,1101,9,31.01063829787234
1,4800.0,1417,288,1123,6,31.01736111111111
1,4900.0,1437,295,1138,4,30.972881355932202
1,5000.0,1470,300,1164,6,30.91
1,5100.0,1496,308,1184,4,30.850649350649352
1,5200.0,1531,316,1210,5,30.79746835443038
1,5300.0,1555,321,1230,4,30.794392523364486
1,5400.0,1587,326,1258,3,30.8159509202454
1,5500.0,1602,330,1268,4,30.766666666666666
1,5600.0,1627,335,1289,3,30.791044776119403
1,5700.0,1652,338,1309,5,30.819526627218934
1,5800.0,1678,344,1329,5,30.813953488372093
1,5900.0,1716,351,1359,6,30.703703703703702
1,6000.0,1749,357,1385,7,30.81512605042017
1,6100.0,1790,362,1422,6,30.834254143646408
1,6200.0,1831,367,1459,5,30.841961852861036
1,6300.0,1878,374,1496,8,30.863636363636363
1,6400.0,1924,377,1542,5,30.960212201591514
1,6500.0,1960,379,1575,6,30.91820580474934
1,6600.0,1988,384,1599,5,30.846354166666668
1,6700.0,2022,390,1625,7,30.892307692307693
1,6800.0,2058,396,1657,5,30.95959595959596
1,6900.0,2089,401,1686,2,30.940149625935163
1,7000.0,2135,407,1716,12,30.90909090909091
1,7100.0,2173,411,1753,9,30.958637469586375
1,7200.0,2199,417,1776,6,30.964028776978417
1,7300.0,2227,420,1800,7,30.95
1,7400.0,2242,425,1814,3,31.00941176470588
1,7500.0,2265,430,1830,5,30.988372093023255
1,7600.0,2290,437,1847,6,31.054919908466818
1,7700.0,2317,446,1866,5,31.12780269058296
1,7800.0,2342,452,1885,5,31.13053097345133
1,7900.0,2365,458,1903,4,31.146288209606986
1,8000.0,2392,468,1919,5,31.061965811965813
1,8100.0,2414,475,1934,5,31.11157894736842
1,8200.0,2440,479,1953,8,31.102296450939455
1,8300.0,2477,487,1988,2,31.145790554414784
1,8400.0,2510,489,2015,6,31.16155419222904
1,8500.0,2539,493,2045,1,31.158215010141987
1,8600.0,2577,500,2068,9,31.156
1,8700.0,2612,503,2103,6,31.17693836978131
1,8800.0,2647,509,2129,9,31.267190569744596
1,8900.0,2682,515,2159,8,31.320388349514563
1,9000.0,2727,516,2202,9,31.325581395348838
1,9100.0,2761,523,2232,6,31.36137667304015
1,9200.0,2799,529,2267,3,31.457466918714555
1,9300.0,2837,532,2301,4,31.462406015037594
1,9400.0,2888,535,2346,7,31.461682242990655
1,9500.0,2937,540,2393,4,31.455555555555556
1,9600.0,2977,548,2425,4,31.536496350364963
1,9700.0,3017,553,2461,3,31.5623869801085
1,9800.0,3060,562,2493,5,31.537366548042705
1,9900.0,3100,570,2524,6,31.489473684210527
1,10000.0,3137,576,2553,8,31.46527777777778
1,10100.0,3166,581,2578,7,31.46643717728055
1,10200.0,3198,591,2603,4,31.529610829103216
1,10300.0,3242,600,2632,10,31.516666666666666
