episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,45,13,23,9,23.384615384615383
1,200.0,82,20,58,4,24.0
1,300.0,128,28,90,10,25.321428571428573
1,400.0,171,34,132,5,25.88235294117647
1,500.0,206,38,165,3,25.736842105263158
1,600.0,251,45,201,5,25.844444444444445
1,700.0,292,50,234,8,25.78
1,800.0,338,56,276,6,25.821428571428573
1,900.0,400,65,326,9,26.70769230769231
1,1000.0,440,71,367,2,27.070422535211268
1,1100.0,473,76,388,9,27.13157894736842
1,1200.0,517,81,432,4,27.17283950617284
1,1300.0,557,88,464,5,27.022727272727273
1,1400.0,596,91,496,9,27.043956043956044
1,1500.0,641,99,535,7,27.242424242424242
1,1600.0,681,106,569,6,27.339622641509433
1,1700.0,716,113,598,5,27.451327433628318
1,1800.0,778,118,651,9,27.483050847457626
1,1900.0,821,125,693,3,27.896
1,2000.0,854,130,719,5,27.93076923076923
1,2100.0,895,137,754,4,28.21897810218978
1,2200.0,943,145,791,7,28.089655172413792
1,2300.0,982,150,827,5,28.086666666666666
1,2400.0,1030,154,869,7,28.175324675324674
1,2500.0,1063,158,898,7,28.240506329113924
1,2600.0,1107,166,937,4,28.09036144578313
1,2700.0,1152,172,969,11,28.093023255813954
1,2800.0,1198,182,1007,9,28.26923076923077
1,2900.0,1244,185,1052,7,28.318918918918918
1,3000.0,1294,194,1092,8,28.38659793814433
1,3100.0,1330,203,1118,9,28.694581280788178
1,3200.0,1372,209,1157,6,28.6555023923445
1,3300.0,1415,216,1192,7,28.666666666666668
1,3400.0,1453,222,1225,6,28.653153153153152
1,3500.0,1495,231,1253,11,28.7012987012987
1,3600.0,1539,235,1296,8,28.72340425531915
1,3700.0,1575,242,1328,5,28.64876033057851
1,3800.0,1621,248,1367,6,28.681451612903224
1,3900.0,1663,250,1405,8,28.668
1,4000.0,1694,255,1430,9,28.63921568627451
1,4100.0,1738,261,1471,6,28.532567049808428
1,4200.0,1775,267,1503,5,28.56179775280899
1,4300.0,1827,272,1550,5,28.566176470588236
1,4400.0,1863,278,1581,4,28.679856115107913
1,4500.0,1899,287,1610,2,28.529616724738677
1,4600.0,1942,294,1644,4,28.54421768707483
1,4700.0,1980,301,1672,7,28.691029900332225
1,4800.0,2033,310,1716,7,28.670967741935485
1,4900.0,2078,315,1753,10,28.641269841269843
1,5000.0,2113,324,1787,2,28.787037037037038
1,5100.0,2152,330,1815,7,28.724242424242423
1,5200.0,2185,334,1849,2,28.736526946107784
1,5300.0,2224,339,1879,6,28.70501474926254
1,5400.0,2266,344,1915,7,28.66860465116279
1,5500.0,2313,350,1958,5,28.722857142857144
1,5600.0,2349,357,1986,6,28.677871148459385
1,5700.0,2399,365,2027,7,28.610958904109587
1,5800.0,2447,371,2070,6,28.62264150943396
1,5900.0,2503,380,2116,7,28.602631578947367
1,6000.0,2563,387,2170,6,28.532299741602067
1,6100.0,2638,397,2233,8,28.6448362720403
1,6200.0,2693,403,2287,3,28.612903225806452
1,6300.0,2734,406,2320,8,28.61576354679803
1,6400.0,2777,411,2359,7,28.608272506082724
1,6500.0,2815,415,2395,5,28.57831325301205
1,6600.0,2859,419,2430,10,28.577565632458235
1,6700.0,2896,429,2457,10,28.592074592074592
1,6800.0,2936,434,2493,9,28.57373271889401
1,6900.0,2970,443,2523,4,28.600451467268623
1,7000.0,3014,453,2555,6,28.684326710816777
1,7100.0,3047,460,2581,6,28.64782608695652
1,7200.0,3096,466,2623,7,28.65236051502146
1,7300.0,3135,472,2653,10,28.718220338983052
1,7400.0,3184,481,2700,3,28.715176715176714
1,7500.0,3216,486,2724,6,28.69753086419753
1,7600.0,3265,495,2763,7,28.66262626262626
1,7700.0,3307,501,2800,6,28.702594810379242
1,7800.0,3335,507,2823,5,28.725838264299803
1,7900.0,3371,516,2845,10,28.71124031007752
1,8000.0,3422,524,2892,6,28.696564885496183
1,8100.0,3458,530,2923,5,28.71698113207547
1,8200.0,3498,538,2955,5,28.69888475836431
1,8300.0,3541,545,2992,4,28.68256880733945
1,8400.0,3586,549,3032,5,28.690346083788707
1,8500.0,3629,556,3065,8,28.72841726618705
1,8600.0,3670,561,3103,6,28.727272727272727
1,8700.0,3719,568,3141,10,28.734154929577464
1,8800.0,3757,575,3177,5,28.765217391304347
1,8900.0,3799,578,3217,4,28.77681660899654
1,9000.0,3831,580,3247,4,28.77241379310345
1,9100.0,3875,585,3281,9,28.805128205128206
1,9200.0,3910,593,3311,6,28.897133220910625
1,9300.0,3974,600,3365,9,28.835
1,9400.0,4030,607,3420,3,28.831960461285007
1,9500.0,4114,613,3493,8,28.810766721044047
1,9600.0,4175,617,3551,7,28.80226904376013
1,9700.0,4245,621,3616,8,28.80354267310789
1,9800.0,4312,629,3676,7,28.866454689984103
1,9900.0,4386,634,3746,6,28.853312302839118
1,10000.0,4444,639,3801,4,28.815336463223787
1,10100.0,4498,644,3846,8,28.832298136645964
1,10200.0,4553,650,3891,12,28.85076923076923
1,10300.0,4611,656,3945,10,28.84298780487805
1,10400.0,4668,666,3995,7,28.855855855855857
1,10500.0,4725,671,4048,6,28.864381520119224
1,10600.0,4773,677,4088,8,28.893648449039883
1,10700.0,4835,682,4148,5,28.907624633431084
1,10800.0,4893,689,4195,9,28.962264150943398
1,10900.0,4957,696,4250,11,29.022988505747126
1,11000.0,5034,702,4318,14,29.037037037037038
1,11100.0,5091,707,4372,12,29.083451202263085
1,11200.0,5159,714,4433,12,29.096638655462186
1,11300.0,5206,722,4476,8,29.14404432132964
1,11400.0,5280,725,4547,8,29.190344827586205
1,11500.0,5344,733,4600,11,29.192360163710777
1,11600.0,5408,744,4655,9,29.241935483870968
1,11700.0,5469,747,4716,6,29.266398929049533
1,11800.0,5533,753,4772,8,29.244355909694555
1,11900.0,5588,759,4822,7,29.23847167325428
1,12000.0,5641,767,4868,6,29.282920469361148
1,12100.0,5683,772,4905,6,29.283678756476682
1,12200.0,5723,774,4943,6,29.288113695090438
1,12300.0,5768,784,4979,5,29.28188775510204
1,12400.0,5803,792,5007,4,29.262626262626263
1,12500.0,5840,796,5037,7,29.257537688442213
1,12600.0,5882,799,5076,7,29.250312891113893
1,12700.0,5922,803,5114,5,29.24906600249066
1,12800.0,5960,811,5147,2,29.256473489519113
1,12900.0,5995,817,5170,8,29.305997552019583
1,13000.0,6033,824,5205,4,29.281553398058254
1,13100.0,6084,832,5243,9,29.295673076923077
1,13200.0,6131,834,5291,6,29.302158273381295
1,13300.0,6171,837,5329,5,29.29868578255675
1,13400.0,6205,845,5360,0,29.294674556213018
1,13500.0,6244,849,5387,8,29.299175500588927
1,13600.0,6286,852,5427,7,29.2981220657277
1,13700.0,6333,859,5469,5,29.29452852153667
1,13800.0,6370,862,5503,5,29.307424593967518
1,13900.0,6412,869,5536,7,29.321058688147296
1,14000.0,6459,877,5577,5,29.303306727480045
1,14100.0,6509,882,5620,7,29.329931972789115
1,14200.0,6552,887,5662,3,29.332581736189404
1,14300.0,6584,891,5686,7,29.317620650953984
1,14400.0,6622,899,5716,7,29.29032258064516
1,14500.0,6668,905,5754,9,29.31270718232044
1,14600.0,6710,910,5794,6,29.33956043956044
