episode,time,total_flows,successful_flows,dropped_flows,in_network_flows,avg_end2end_delay
1,100.0,29,17,10,2,25.88235294117647
1,200.0,63,21,35,7,25.61904761904762
1,300.0,114,31,79,4,27.161290322580644
1,400.0,155,36,114,5,27.77777777777778
1,500.0,202,40,156,6,27.875
1,600.0,245,46,193,6,28.369565217391305
1,700.0,272,53,215,4,28.50943396226415
1,800.0,318,62,251,5,27.887096774193548
1,900.0,355,69,282,4,27.92753623188406
1,1000.0,390,73,308,9,28.15068493150685
1,1100.0,421,78,340,3,28.294871794871796
1,1200.0,457,82,373,2,27.9390243902439
1,1300.0,499,87,408,4,27.96551724137931
1,1400.0,574,93,475,6,27.698924731182796
1,1500.0,620,96,519,5,27.947916666666668
1,1600.0,670,101,566,3,28.336633663366335
1,1700.0,707,103,596,8,28.42718446601942
1,1800.0,743,112,625,6,28.544642857142858
1,1900.0,778,117,652,9,28.64957264957265
1,2000.0,846,124,715,7,28.620967741935484
1,2100.0,913,133,770,10,28.842105263157894
1,2200.0,960,140,814,6,28.8
1,2300.0,1023,148,861,14,28.91216216216216
1,2400.0,1095,155,930,10,29.019354838709678
1,2500.0,1156,158,995,3,29.075949367088608
1,2600.0,1216,164,1043,9,29.036585365853657
1,2700.0,1281,171,1099,11,29.309941520467838
1,2800.0,1343,179,1156,8,29.502793296089386
1,2900.0,1395,186,1202,7,29.580645161290324
1,3000.0,1454,191,1258,5,29.717277486910994
1,3100.0,1526,197,1315,14,29.771573604060915
1,3200.0,1589,202,1378,9,29.871287128712872
1,3300.0,1643,207,1425,11,29.956521739130434
1,3400.0,1709,215,1487,7,29.995348837209303
1,3500.0,1773,225,1536,12,30.04
1,3600.0,1824,229,1592,3,30.117903930131003
1,3700.0,1898,234,1657,7,30.017094017094017
1,3800.0,1942,238,1699,5,30.025210084033613
1,3900.0,2010,242,1760,8,29.96694214876033
1,4000.0,2070,246,1817,7,29.983739837398375
1,4100.0,2137,253,1876,8,29.988142292490117
1,4200.0,2199,260,1932,7,30.003846153846155
1,4300.0,2261,265,1987,9,30.116981132075473
1,4400.0,2340,271,2056,13,30.195571955719558
1,4500.0,2405,275,2120,10,30.247272727272726
1,4600.0,2474,289,2175,10,30.432525951557093
1,4700.0,2547,298,2238,11,30.42953020134228
1,4800.0,2624,308,2303,13,30.467532467532468
1,4900.0,2665,317,2341,7,30.44794952681388
1,5000.0,2740,324,2407,9,30.450617283950617
1,5100.0,2801,332,2464,5,30.424698795180724
1,5200.0,2867,338,2515,14,30.411242603550296
1,5300.0,2933,348,2579,6,30.42816091954023
1,5400.0,2987,355,2624,8,30.416901408450705
1,5500.0,3053,366,2677,10,30.39344262295082
1,5600.0,3120,375,2741,4,30.408
1,5700.0,3178,382,2783,13,30.36649214659686
1,5800.0,3238,390,2842,6,30.392307692307693
1,5900.0,3295,397,2891,7,30.395465994962215
1,6000.0,3344,402,2933,9,30.427860696517413
1,6100.0,3412,416,2989,7,30.442307692307693
1,6200.0,3465,419,3039,7,30.458233890214796
1,6300.0,3531,424,3099,8,30.443396226415093
1,6400.0,3599,430,3162,7,30.42325581395349
1,6500.0,3644,435,3203,6,30.47816091954023
1,6600.0,3687,443,3238,6,30.505643340857787
1,6700.0,3731,450,3276,5,30.464444444444446
1,6800.0,3768,455,3306,7,30.393406593406592
1,6900.0,3819,460,3349,10,30.38478260869565
1,7000.0,3856,465,3385,6,30.361290322580643
1,7100.0,3887,470,3410,7,30.29787234042553
1,7200.0,3933,471,3458,4,30.284501061571124
1,7300.0,3970,476,3488,6,30.277310924369747
1,7400.0,4010,484,3521,5,30.179752066115704
1,7500.0,4036,490,3543,3,30.14081632653061
1,7600.0,4064,495,3566,3,30.11919191919192
1,7700.0,4107,505,3596,6,30.116831683168318
1,7800.0,4141,509,3626,6,30.110019646365423
1,7900.0,4193,518,3667,8,30.1003861003861
1,8000.0,4238,522,3707,9,30.080459770114942
1,8100.0,4276,530,3741,5,30.132075471698112
1,8200.0,4330,539,3780,11,30.122448979591837
1,8300.0,4375,543,3825,7,30.119705340699817
1,8400.0,4416,550,3862,4,30.11090909090909
1,8500.0,4456,558,3893,5,30.06451612903226
1,8600.0,4493,566,3922,5,30.03886925795053
1,8700.0,4533,569,3956,8,30.082601054481547
1,8800.0,4572,574,3994,4,30.05923344947735
1,8900.0,4610,581,4020,9,30.005163511187607
1,9000.0,4669,586,4073,10,29.998293515358363
1,9100.0,4735,593,4129,13,30.0
1,9200.0,4806,604,4192,10,30.001655629139073
1,9300.0,4887,609,4263,15,30.00656814449918
1,9400.0,4951,614,4331,6,29.990228013029316
1,9500.0,5008,618,4383,7,30.014563106796118
1,9600.0,5078,622,4444,12,30.033762057877812
1,9700.0,5147,634,4500,13,30.058359621451103
1,9800.0,5218,640,4566,12,30.171875
1,9900.0,5271,648,4615,8,30.185185185185187
1,10000.0,5344,655,4683,6,30.180152671755724
1,10100.0,5418,658,4750,10,30.142857142857142
1,10200.0,5485,666,4812,7,30.10960960960961
1,10300.0,5547,674,4864,9,30.12908011869436
1,10400.0,5606,678,4916,12,30.150442477876105
1,10500.0,5670,681,4982,7,30.13509544787078
1,10600.0,5747,686,5055,6,30.12390670553936
1,10700.0,5813,695,5108,10,30.123741007194244
1,10800.0,5871,703,5156,12,30.174964438122334
1,10900.0,5923,710,5206,7,30.214084507042255
1,11000.0,5976,717,5252,7,30.251046025104603
1,11100.0,6036,724,5306,6,30.256906077348066
1,11200.0,6088,728,5356,4,30.274725274725274
1,11300.0,6150,733,5409,8,30.241473396998636
1,11400.0,6205,739,5461,5,30.23815967523681
1,11500.0,6281,741,5529,11,30.228070175438596
1,11600.0,6347,744,5597,6,30.231182795698924
1,11700.0,6421,753,5658,10,30.260292164674635
1,11800.0,6467,759,5700,8,30.23847167325428
1,11900.0,6513,763,5742,8,30.235910878112712
1,12000.0,6556,771,5779,6,30.284046692607003
1,12100.0,6598,777,5809,12,30.27027027027027
1,12200.0,6647,782,5858,7,30.25831202046036
1,12300.0,6690,786,5898,6,30.267175572519083
1,12400.0,6728,794,5926,8,30.21284634760705
1,12500.0,6770,801,5965,4,30.191011235955056
1,12600.0,6839,809,6021,9,30.160692212608158
1,12700.0,6896,815,6073,8,30.143558282208588
1,12800.0,6965,819,6134,12,30.174603174603174
1,12900.0,7047,824,6212,11,30.16868932038835
1,13000.0,7114,831,6273,10,30.178098676293622
1,13100.0,7169,836,6321,12,30.19138755980861
1,13200.0,7232,846,6374,12,30.210401891252957
1,13300.0,7291,852,6432,7,30.188967136150236
1,13400.0,7355,859,6484,12,30.20954598370198
1,13500.0,7407,865,6536,6,30.209248554913295
1,13600.0,7466,871,6588,7,30.21239954075775
1,13700.0,7523,879,6637,7,30.18088737201365
1,13800.0,7585,886,6689,10,30.17607223476298
1,13900.0,7654,892,6751,11,30.207399103139014
1,14000.0,7719,895,6814,10,30.210055865921788
1,14100.0,7784,904,6870,10,30.1570796460177
1,14200.0,7843,914,6919,10,30.167396061269148
1,14300.0,7912,923,6979,10,30.14626218851571
1,14400.0,7965,933,7023,9,30.162915326902464
1,14500.0,8004,938,7060,6,30.16098081023454
1,14600.0,8071,945,7118,8,30.158730158730158
1,14700.0,8136,949,7177,10,30.152792413066386
1,14800.0,8200,959,7227,14,30.209593326381647
1,14900.0,8262,964,7290,8,30.21161825726141
1,15000.0,8327,973,7341,13,30.23946557040082
1,15100.0,8386,982,7397,7,30.242362525458248
1,15200.0,8438,989,7442,7,30.24266936299292
1,15300.0,8497,995,7493,9,30.21105527638191
1,15400.0,8557,1005,7546,6,30.15124378109453
1,15500.0,8628,1010,7604,14,30.153465346534652
1,15600.0,8687,1021,7653,13,30.19686581782566
1,15700.0,8750,1027,7714,9,30.198636806231743
1,15800.0,8798,1030,7760,8,30.176699029126212
1,15900.0,8831,1037,7791,3,30.161041465766633
1,16000.0,8862,1041,7815,6,30.152737752161382
1,16100.0,8910,1046,7861,3,30.15774378585086
1,16200.0,8950,1050,7896,4,30.14857142857143
1,16300.0,8991,1058,7929,4,30.17202268431002
1,16400.0,9027,1065,7958,4,30.141784037558686
1,16500.0,9066,1071,7986,9,30.11951447245565
1,16600.0,9108,1073,8028,7,30.140726933830383
1,16700.0,9148,1078,8062,8,30.144712430426715
1,16800.0,9211,1089,8116,6,30.13957759412305
1,16900.0,9277,1096,8167,14,30.134124087591243
1,17000.0,9362,1102,8246,14,30.127041742286753
1,17100.0,9404,1110,8291,3,30.12882882882883
1,17200.0,9445,1117,8327,1,30.10205908683975
1,17300.0,9496,1118,8369,9,30.08855098389982
1,17400.0,9568,1124,8436,8,30.09252669039146
1,17500.0,9631,1131,8490,10,30.111405835543767
1,17600.0,9689,1138,8544,7,30.15202108963093
1,17700.0,9745,1143,8595,7,30.16097987751531
1,17800.0,9816,1149,8655,12,30.174934725848566
1,17900.0,9876,1157,8711,8,30.154710458081244
1,18000.0,9931,1165,8755,11,30.163090128755364
1,18100.0,9995,1167,8818,10,30.165381319622966
1,18200.0,10054,1171,8875,8,30.16481639624253
1,18300.0,10112,1175,8933,4,30.174468085106383
1,18400.0,10165,1184,8974,7,30.214527027027028
1,18500.0,10229,1187,9035,7,30.23167649536647
1,18600.0,10293,1193,9095,5,30.256496227996646
1,18700.0,10341,1198,9138,5,30.282136894824706
1,18800.0,10402,1203,9187,12,30.275145469659186
1,18900.0,10463,1210,9245,8,30.286776859504133
1,19000.0,10515,1219,9291,5,30.29614438063987
1,19100.0,10573,1225,9340,8,30.288979591836735
1,19200.0,10634,1231,9395,8,30.299756295694557
1,19300.0,10688,1237,9441,10,30.300727566693613
1,19400.0,10754,1246,9498,10,30.32263242375602
1,19500.0,10818,1251,9563,4,30.336530775379696
1,19600.0,10889,1255,9625,9,30.35219123505976
1,19700.0,10956,1262,9688,6,30.35974643423138
1,19800.0,11027,1269,9749,9,30.34988179669031
1,19900.0,11085,1278,9798,9,30.385758998435055
1,20000.0,11153,1282,9861,10,30.390795631825274
